"","Top","p.value","FDR","summary.AUC","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h","AUC.control"
"Fam206a",5069,1,1,0.485702344597997,0.485702344597997,0.488737601734544,0.492019768111814,0.502122414174648
"Ctnnal1",5070,1,1,0.544054756448016,0.544054756448016,0.496876808882333,0.502468584497568,0.560175796553768
"Tmem245",5071,1,1,0.471028765058365,0.471028765058365,0.4787232115781,0.487452417247733,0.491145804491139
"Frrs1l",5072,1,1,0.500406325186335,0.500406325186335,0.499800876144962,0.500152823587477,0.499800876144962
"Epb41l4b",5073,1,1,0.4931036034787,0.4931036034787,0.498559522896112,0.498024249379688,0.498536142624026
"Gm12530",5074,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.500166873640903
"Ptpn3",5075,1,1,0.503995798908617,0.503995798908617,0.501956398400119,0.503169863020355,0.487269015797725
"Gm12536",5076,1,1,0.5,0.5,0.5,0.5,0.5
"Palm2",5077,1,1,0.506935477843,0.506935477843,0.502451206826268,0.502311345798804,0.520845042601048
"Pakap",5078,1,1,0.500819401696109,0.500819401696109,0.500021399942481,0.499455890094845,0.500968726415705
"Akap2",5079,1,1,0.435775102164,0.435775102164,0.555959231543724,0.508295153132879,0.428965879909962
"D630039A03Rik",5080,1,1,0.500001346246043,0.500001346246043,0.500031499671433,0.499900438072481,0.499900438072481
"Txn1",5081,1,1,0.528842196253739,0.528842196253739,0.529969523350208,0.52485773063093,0.435135112484291
"Svep1",5082,1,1,0.499547560863382,0.499547560863382,0.498738838755609,0.499637727270773,0.524890402315056
"Gm26889",5083,1,1,0.5,0.5,0.5,0.5,0.5
"Musk",5084,1,1,0.4721428941718,0.4721428941718,0.534661434641705,0.511323872754344,0.478893216146239
"Lpar1",5085,1,1,0.487731097198562,0.487731097198562,0.518746088638562,0.535506605286808,0.446271408466572
"Gm12580",5086,1,1,0.499905823056654,0.499905823056654,0.499633251961357,0.500206085247436,0.500034902369903
"Olfr267",5087,1,1,0.500654094737946,0.500654094737946,0.502576814049636,0.500991040641263,0.503874799576589
"AI314180",5088,1,1,0.508603396317555,0.508603396317555,0.484999579830398,0.515010490678182,0.491578768920214
"Zkscan16",5089,1,1,0.501009081735621,0.501009081735621,0.500131061598951,0.500234631628343,0.500932338838572
"Dnajc25",5091,1,1,0.624806813692809,0.624806813692809,0.494570573617629,0.517873421702837,0.553672100615576
"Gng10",5092,1,1,0.503157328742433,0.503157328742433,0.496812295885,0.494717774873616,0.495577371128038
"AI481877",5093,1,1,0.500001346246043,0.500001346246043,0.499900438072481,0.499900438072481,0.499900438072481
"Ugcg",5094,1,1,0.613888959215175,0.613888959215175,0.469987494082394,0.466719381693799,0.53630488291581
"Gm12596",5095,1,1,0.500308049225185,0.500308049225185,0.500256981992209,0.499953746453194,0.500400793779613
"Susd1",5096,1,1,0.505598534962813,0.505598534962813,0.500881886410149,0.503099875330339,0.498402500494892
"Ptbp3",5097,1,1,0.595933412661384,0.595933412661384,0.495275049285111,0.511786595105422,0.628928267036865
"Hsdl2",5098,1,1,0.49763611250759,0.49763611250759,0.490271168588225,0.501156291949397,0.480151823187352
"E130308A19Rik",5099,1,1,0.495661149469077,0.495661149469077,0.499299021396289,0.50741694311337,0.503877186516779
"Inip",5100,1,1,0.519775289432853,0.519775289432853,0.484009441028283,0.49866504788597,0.526303444386521
"Snx30",5101,1,1,0.458475000612843,0.458475000612843,0.536680049459965,0.499547345971484,0.46437290201218
"Slc46a2",5102,1,1,0.497259143522286,0.497259143522286,0.502153382260909,0.503479551540561,0.498024833513574
"Gm12909",5103,1,1,0.5,0.5,0.5,0.500117315814172,0.5
"Zfp37",5104,1,1,0.499158596223036,0.499158596223036,0.499237848877782,0.497925598506879,0.503390462890294
"Slc31a2",5105,1,1,0.498049209110589,0.498049209110589,0.499261519301965,0.504838191077046,0.480100265279229
"Fkbp15",5106,1,1,0.483593299472231,0.483593299472231,0.511579039121705,0.503975562429113,0.484134592025243
"Slc31a1",5107,1,1,0.453171996796336,0.453171996796336,0.500897153442285,0.511165746361248,0.452604172965537
"Prpf4",5109,1,1,0.587465625516145,0.587465625516145,0.476378247637003,0.532274954068826,0.572485114510538
"Rnf183",5110,1,1,0.479730517709967,0.479730517709967,0.504677401086595,0.549761784889798,0.449103168222846
"Wdr31",5111,1,1,0.50180352764687,0.50180352764687,0.501893712227144,0.505542436367734,0.499630103835081
"Bspry",5112,1,1,0.50236410851788,0.50236410851788,0.499141731819053,0.501255760435408,0.498912297876557
"Hdhd3",5113,1,1,0.497999418100218,0.497999418100218,0.476754886624671,0.511195507481768,0.484408745366949
"Alad",5114,1,1,0.59117413150051,0.59117413150051,0.487062064530744,0.527170151007085,0.621059586089719
"Pole3",5115,1,1,0.597989230835384,0.597989230835384,0.497940307731173,0.512661160906091,0.627682788166802
"4933430I17Rik",5116,1,1,0.501523106605406,0.501523106605406,0.501662462360894,0.500593563823634,0.501967210019123
"Rgs3",5117,1,1,0.548556321911139,0.548556321911139,0.505465388724736,0.514791393700659,0.66435358901388
"Zfp618",5118,1,1,0.502349038599486,0.502349038599486,0.498326472302994,0.501782957427488,0.501674199849909
"Kif12",5119,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.500133191262653
"Col27a1",5120,1,1,0.584848744233747,0.584848744233747,0.500120283335239,0.498099096028157,0.501171006336106
"Orm1",5121,1,1,0.5,0.5,0.500524246395806,0.5,0.500266382525306
"Orm3",5122,1,1,0.501212244328788,0.501212244328788,0.500162561270384,0.500135069700825,0.500166820597787
"Orm2",5123,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Akna",5124,1,1,0.45927569551692,0.45927569551692,0.489341106210002,0.475822313309005,0.44141486038946
"Aknaos",5125,1,1,0.499900438072481,0.499900438072481,0.500031499671433,0.499900438072481,0.500033655856692
"Whrn",5126,1,1,0.433182051445888,0.433182051445888,0.567567813025049,0.510346521294105,0.464472490461256
"Tmem268",5128,1,1,0.472570477989681,0.472570477989681,0.517362530162175,0.490508935718035,0.482056866675281
"Tex48",5129,1,1,0.5,0.5,0.500131061598951,0.5,0.5
"Gm11214",5130,1,1,0.499901784318524,0.499901784318524,0.500194060941817,0.499800876144962,0.499934067407615
"Tnfsf15",5131,1,1,0.500208346645095,0.500208346645095,0.500681509875551,0.499971243375698,0.50229933948591
"Tnfsf8",5132,1,1,0.499802222391005,0.499802222391005,0.499963411317855,0.499701314217443,0.500900035581322
"Gm11216",5134,1,1,0.5,0.5,0.500262123197903,0.5,0.5
"Gm11217",5135,1,1,0.500100908173562,0.500100908173562,0.500262123197903,0.5,0.5
"Pappa",5136,1,1,0.499509001965519,0.499509001965519,0.500707998828745,0.499473503819235,0.500469405049323
"Astn2",5137,1,1,0.499701314217443,0.499701314217443,0.499701314217443,0.499818676752369,0.499834505480096
"Trim32",5138,1,1,0.496525640361019,0.496525640361019,0.49809292585755,0.502933222399574,0.475336197873735
"Tlr4",5139,1,1,0.464749632394457,0.464749632394457,0.504496154012776,0.481393739904813,0.441369322874928
"Brinp1",5140,1,1,0.500420611468971,0.500420611468971,0.500015736786971,0.501285778520077,0.500968965109724
"Cdk5rap2",5141,1,1,0.542370904046414,0.542370904046414,0.502960421067356,0.506752223580862,0.510755446414041
"Megf9",5142,1,1,0.481760998327842,0.481760998327842,0.490346877409125,0.505538908950781,0.480954126828635
"Gm11228",5143,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Tle1",5144,1,1,0.526194170473328,0.526194170473328,0.523096227190141,0.500192723111692,0.569193232250129
"Aldoart1",5145,1,1,0.49960448496846,0.49960448496846,0.499926953123165,0.49963726006323,0.499669010960193
"Rasef",5146,1,1,0.500002692492086,0.500002692492086,0.499931937743914,0.499918191959134,0.500733188461977
"Frmd3",5147,1,1,0.499030100052202,0.499030100052202,0.50042447568836,0.500060596818392,0.502743416447652
"Kdm4c",5148,1,1,0.484681488232805,0.484681488232805,0.499469464108904,0.494600178734918,0.500600315458016
"A230083N12Rik",5149,1,1,0.500913417893659,0.500913417893659,0.500388069688652,0.500540138641035,0.502398768805641
"Dmac1",5150,1,1,0.536356439335943,0.536356439335943,0.517551606483243,0.523069073271411,0.562222544724364
"Ptprd",5151,1,1,0.510870072789715,0.510870072789715,0.487471168797005,0.494108793201046,0.581098971663731
"Gm42303",5152,1,1,0.5,0.5,0.5,0.5,0.500133191262653
"Gm11261",5153,1,1,0.499701314217443,0.499701314217443,0.499701314217443,0.499701314217443,0.499834505480096
"Lurap1l",5154,1,1,0.526587555623069,0.526587555623069,0.501029806988177,0.495109318155442,0.578163141315134
"Mpdz",5155,1,1,0.518202733401891,0.518202733401891,0.494086256382794,0.510514972973912,0.491921851790322
"Gm5860",5156,1,1,0.5,0.5,0.5,0.500117315814172,0.5
"Gm11266",5158,1,1,0.500002672398862,0.500002672398862,0.500062947147884,0.499918168598757,0.499934067407615
"Zdhhc21",5159,1,1,0.542873616430792,0.542873616430792,0.49782712291344,0.498917947329264,0.557770238229361
"Cer1",5160,1,1,0.501919947789765,0.501919947789765,0.500062999342865,0.500270139401649,0.501532362559453
"Frem1",5161,1,1,0.500302724520686,0.500302724520686,0.500262123197903,0.5,0.501065530101225
"Ttc39b",5162,1,1,0.4850641034142,0.4850641034142,0.536132132639975,0.496104493583465,0.500572892167378
"Gm11413",5163,1,1,0.500306763258816,0.500306763258816,0.500094499014298,0.499701314217443,0.500367244009151
"Snapc3",5164,1,1,0.512322833016061,0.512322833016061,0.498132359166196,0.489254319941109,0.567894020704213
"Ccdc171",5166,1,1,0.492688899417739,0.492688899417739,0.497669859433695,0.500850224287653,0.491015689729177
"Bnc2",5167,1,1,0.503592045655021,0.503592045655021,0.50906890416114,0.4992789819585,0.512503959668561
"Gm12415",5168,1,1,0.502533213095478,0.502533213095478,0.499989743686104,0.499555381941232,0.503066077718348
"Cntln",5169,1,1,0.53815821887228,0.53815821887228,0.505642512395003,0.506476454328313,0.535151142113751
"Sh3gl2",5170,1,1,0.5,0.5,0.500131061598951,0.500117315814172,0.500266382525306
"Adamtsl1",5171,1,1,0.499152427603107,0.499152427603107,0.500477062132384,0.500662780621203,0.504700230016165
"Saxo1",5172,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.500033629335134
"Rraga",5173,1,1,0.418271733534909,0.418271733534909,0.528363901324343,0.526027244553808,0.443340272433684
"Haus6",5174,1,1,0.609343349403894,0.609343349403894,0.496793662276547,0.527584657539674,0.585565148933398
"Dennd4c",5175,1,1,0.476646167559007,0.476646167559007,0.503401468662394,0.512881449262849,0.474551743240769
"Rps6",5176,1,1,0.346001126828031,0.346001126828031,0.55098465832904,0.473995601895069,0.371144640725188
"Acer2",5177,1,1,0.503867845254844,0.503867845254844,0.500625609050192,0.501482192571363,0.50187488847685
"Slc24a2",5178,1,1,0.500339896986057,0.500339896986057,0.499308781857859,0.499206424626995,0.49974393436063
"Mllt3",5179,1,1,0.548419085187637,0.548419085187637,0.496186425859899,0.494857773614024,0.551444528464739
"Focad",5180,1,1,0.49119016589368,0.49119016589368,0.492213683123222,0.489881405905989,0.493399977764326
"Hacd4",5181,1,1,0.505743688416779,0.505743688416779,0.49579433715766,0.493250112456856,0.502800809098464
"Ifna2",5182,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Ifnab",5183,1,1,0.499900458165706,0.499900458165706,0.499900438072481,0.499900438072481,0.499900438072481
"Klhl9",5184,1,1,0.53919519000354,0.53919519000354,0.511648066984952,0.516206448548022,0.531238761489934
"Gm26566",5185,1,1,0.499613808224639,0.499613808224639,0.499623230524878,0.499644268176382,0.499371889949539
"Gm13274",5186,1,1,0.499901784318524,0.499901784318524,0.499931963841404,0.499800876144962,0.499934067407615
"Gm13283",5187,1,1,0.500004038738129,0.500004038738129,0.499832375816395,0.499818630031615,0.500367270530709
"Gm13272",5188,1,1,0.500213932561512,0.500213932561512,0.499890312246039,0.50015999522327,0.499770031573384
"Ifnz",5189,1,1,0.499814358698618,0.499814358698618,0.499329503265579,0.499626537650107,0.499205042830194
"Gm26525",5190,1,1,0.500025277276452,0.500025277276452,0.498894666873359,0.499633569123636,0.499573665960344
"Gm26867",5191,1,1,0.498545049612181,0.498545049612181,0.498339051293574,0.498417030761505,0.500117092677143
"Gm13285",5192,1,1,0.499811766672654,0.499811766672654,0.499528627120617,0.500060339854242,0.499803766994749
"Gm13287",5193,1,1,0.500102254419605,0.500102254419605,0.499900438072481,0.499900438072481,0.499900438072481
"Gm13288",5194,1,1,0.500102254419605,0.500102254419605,0.499900438072481,0.500135069700825,0.500166820597787
"4930553M12Rik",5195,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.5
"Ifne",5196,1,1,0.500103600665648,0.500103600665648,0.500062999342865,0.499918191959134,0.500866459289303
"Wincr1",5197,1,1,0.596286430523055,0.596286430523055,0.539164321807116,0.490625807685041,0.379932373210511
"Mtap",5198,1,1,0.622570196684538,0.622570196684538,0.487326432112858,0.543200205347059,0.594379349933282
"Gm12606",5199,1,1,0.499206217165159,0.499206217165159,0.499659793109532,0.499473597260743,0.499270710207002
"Cdkn2a",5200,1,1,0.485158280357547,0.485158280357547,0.501770088413079,0.493200448294982,0.513369729397364
"Cdkn2b",5201,1,1,0.411386247634525,0.411386247634525,0.517844890085198,0.458636223983782,0.42326133154769
"Dmrta1",5202,1,1,0.500001346246043,0.500001346246043,0.500293622869336,0.500017753886653,0.500300011860441
"Zfp352",5203,1,1,0.500100908173562,0.500100908173562,0.500131061598951,0.5,0.5
"Elavl2",5204,1,1,0.501130685930443,0.501130685930443,0.500080093199359,0.499680243157232,0.503037354871384
"Gm12666",5205,1,1,0.500102254419605,0.500102254419605,0.499900438072481,0.500135069700825,0.500433176601536
"Tusc1",5206,1,1,0.495961884760535,0.495961884760535,0.497857839660148,0.50019034035322,0.504253023510618
"Gm12648",5207,1,1,0.5,0.5,0.5,0.5,0.5
"Caap1",5208,1,1,0.508240030445254,0.508240030445254,0.496322106714728,0.506548824776801,0.512603627682311
"Gm10306",5209,1,1,0.499409319478653,0.499409319478653,0.499166915897704,0.499608620240814,0.49903795701683
"Plaa",5210,1,1,0.546030864800328,0.546030864800328,0.50899724045132,0.531649363168086,0.523910934668492
"Ift74",5211,1,1,0.544604808469375,0.544604808469375,0.491516514753173,0.523504744305721,0.557843411206992
"Lrrc19",5212,1,1,0.500001346246043,0.500001346246043,0.499900438072481,0.500017753886653,0.500033629335134
"Tek",5213,1,1,0.50011812806698,0.50011812806698,0.50001633702926,0.500229819390645,0.499371810384866
"Eqtn",5214,1,1,0.499913980905811,0.499913980905811,0.499953415978867,0.499960614404083,0.499704258110345
"Mysm1",5215,1,1,0.482837894696233,0.482837894696233,0.527867788023653,0.499830380301334,0.483949524595774
"Gm12694",5216,1,1,0.500004058831354,0.500004058831354,0.499832375816395,0.499701314217443,0.500100888005403
"Jun",5217,1,1,0.52420058101568,0.52420058101568,0.521997992581005,0.469974019522921,0.537616055684238
"Junos",5218,1,1,0.506743366523322,0.506743366523322,0.496272599774622,0.504042700153113,0.498226662567495
"4930551L18Rik",5219,1,1,0.499900438072481,0.499900438072481,0.500031499671433,0.500017753886653,0.499900438072481
"Gm12708",5220,1,1,0.5,0.5,0.5,0.500117315814172,0.5
"Fggy",5221,1,1,0.593079411236372,0.593079411236372,0.502822887290679,0.489045828574824,0.475656047859318
"Hook1",5222,1,1,0.511566684790755,0.511566684790755,0.50053692977635,0.50074631732998,0.51846324759232
"Cyp2j8",5223,1,1,0.499900438072481,0.499900438072481,0.500031499671433,0.500017753886653,0.499900438072481
"Cyp2j6",5224,1,1,0.502859506968531,0.502859506968531,0.513683384197343,0.51968452838482,0.494706960126642
"Cyp2j9",5225,1,1,0.499612662910841,0.499612662910841,0.499722531477489,0.500447981953081,0.503735561398785
"Gm12695",5226,1,1,0.500001346246043,0.500001346246043,0.499900438072481,0.499900438072481,0.500033629335134
"E130114P18Rik",5227,1,1,0.49694269532925,0.49694269532925,0.498454584885482,0.496985763812384,0.495859030070566
"Nfia",5228,1,1,0.536206784999685,0.536206784999685,0.474941450279321,0.474546860075639,0.509625044582738
"0610025J13Rik",5229,1,1,0.500718473429323,0.500718473429323,0.500021478234954,0.49980783753736,0.501368432811453
"Tm2d1",5230,1,1,0.486316373446241,0.486316373446241,0.491124112881043,0.507211698839513,0.495762332471277
"Patj",5231,1,1,0.515609783149902,0.515609783149902,0.499303588457184,0.505170609244243,0.511514572959426
"L1td1",5232,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.5
"Kank4",5233,1,1,0.500205955551376,0.500205955551376,0.500094472916807,0.500874378917652,0.502498436819391
"Kank4os",5234,1,1,0.500207181238072,0.500207181238072,0.500519287872548,0.499836477359777,0.50173321031574
"Dock7",5236,1,1,0.525583597659702,0.525583597659702,0.500777157179446,0.509076697911638,0.550636124865191
"Angptl3",5237,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.500017753886653,0.500166820597787
"Gm12705",5238,1,1,0.500201816347124,0.500201816347124,0.500131061598951,0.500117315814172,0.500133191262653
"Gm12681",5239,1,1,0.500001366339268,0.500001366339268,0.499900438072481,0.499900438072481,0.499900438072481
"Atg4c",5240,1,1,0.474821260721242,0.474821260721242,0.487079784727018,0.496769470080122,0.479267196631041
"Gm12689",5241,1,1,0.493955596384988,0.493955596384988,0.50147038482838,0.498552964796285,0.494564194581667
"Gm12688",5242,1,1,0.500009463908751,0.500009463908751,0.500745057265724,0.500476271369839,0.507029804077827
"Foxd3",5243,1,1,0.499921817263375,0.499921817263375,0.502341519072307,0.500753559046904,0.515201308170528
"Alg6",5244,1,1,0.518022878949173,0.518022878949173,0.49315175743113,0.505200674049667,0.514225818757616
"Itgb3bp",5245,1,1,0.551618308303204,0.551618308303204,0.497258067125878,0.503848855743317,0.565089339458328
"Efcab7",5246,1,1,0.505215959967867,0.505215959967867,0.501383010429079,0.495775976599256,0.505886884071301
"Ror1",5248,1,1,0.500691267203317,0.500691267203317,0.499559343867324,0.500208958573828,0.50297529442642
"Ube2u",5249,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.500133191262653
"Cachd1",5250,1,1,0.499532892809479,0.499532892809479,0.513317784448296,0.523968774837921,0.503902461561246
