"","Top","p.value","FDR","summary.AUC","AUC.cap50","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h"
"Pde8a",715,1,1,0.621487670552181,0.621487670552181,0.521327778455756,0.62322656619309,0.603115506763066
"Fah",716,1,1,0.532072493177064,0.532072493177064,0.525549040996029,0.52453082810402,0.532532137782892
"Folh1",717,1,1,0.5,0.5,0.5,0.5,0.5
"Tyr",718,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Me3",719,1,1,0.508425262356553,0.508425262356553,0.501701407499676,0.504950700030933,0.503262435913815
"Alg8",720,1,1,0.442359743924813,0.442359743924813,0.511042644320999,0.46268930440994,0.47938323007625
"Ndufc2",721,1,1,0.510332294961307,0.510332294961307,0.513919145511522,0.528545209269134,0.519041975435806
"B3gnt6",722,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.50012893193525,0.500218756179862
"Acer3",723,1,1,0.512371564052638,0.512371564052638,0.509433462698651,0.506125890356534,0.526474685409863
"Dgat2",724,1,1,0.544215547488759,0.544215547488759,0.497071485672598,0.529455797607934,0.518083948371541
"Mogat2",725,1,1,0.501856747731399,0.501856747731399,0.501888869833832,0.501302271897307,0.502048214112049
"Neu3",726,1,1,0.501044233290411,0.501044233290411,0.49800519540005,0.499775721973451,0.499549081011539
"Lipt2",727,1,1,0.498271616607757,0.498271616607757,0.514639211615246,0.489356115381688,0.519210448945183
"Pgm2l1",728,1,1,0.494345842597313,0.494345842597313,0.497504014554002,0.485663627648202,0.505349682378527
"P4ha3",729,1,1,0.46020962745274,0.46020962745274,0.47381061949662,0.455934325360943,0.457944811940937
"Pde2a",730,1,1,0.501649136977905,0.501649136977905,0.503717716238905,0.501273678543673,0.50103374795338
"Tomt",732,1,1,0.498499887654682,0.498499887654682,0.499213082903295,0.499444227598905,0.499292355009029
"Smpd1",734,1,1,0.531310237087874,0.531310237087874,0.496092375331097,0.528692260802108,0.533474320649558
"Cyb5r2",735,1,1,0.634608070785825,0.634608070785825,0.519728542497824,0.635449788465043,0.607213903792782
"Galnt18",737,1,1,0.533139031097481,0.533139031097481,0.568752953459129,0.526154609395238,0.538388428223097
"Pde3b",738,1,1,0.514305356909089,0.514305356909089,0.462118792090993,0.479731117738283,0.485431807198553
"Cyp2r1",739,1,1,0.502063695445952,0.502063695445952,0.500440297251717,0.501624374804053,0.50122737842344
"Pik3c2a",740,1,1,0.532763777577911,0.532763777577911,0.469783001730546,0.536082822272232,0.517435148792953
"Xylt1",741,1,1,0.496476796713533,0.496476796713533,0.494322288986601,0.497771045092312,0.49645368106649
"Coq7",742,1,1,0.372714266073178,0.372714266073178,0.521375813326868,0.384093332337163,0.393850095015184
"Acsm4",743,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Acsm3",744,1,1,0.499866835258905,0.499866835258905,0.500169533258033,0.499866808737347,0.499866808737347
"Uqcrc2",745,1,1,0.442419311343355,0.442419311343355,0.476702066063941,0.469432378289719,0.464700596541852
"Ears2",746,1,1,0.493899537824727,0.493899537824727,0.494666570256442,0.494316835305774,0.487322298104921
"Ndufab1",747,1,1,0.407388789273918,0.407388789273918,0.480264549297433,0.413253071778046,0.428286099082299
"Gdpd3",748,1,1,0.504864769759993,0.504864769759993,0.501155175481841,0.505562157900948,0.504398468006721
"Aldoa",749,1,1,0.531382216595409,0.531382216595409,0.541138816207885,0.534106110319373,0.531420856389193
"Cdipt",750,1,1,0.554757840143751,0.554757840143751,0.546224195704871,0.533208998213177,0.548399461034774
"Qprt",751,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Sephs2",753,1,1,0.413343435925084,0.413343435925084,0.451426772760922,0.388873833834561,0.43741673202268
"Setd1a",754,1,1,0.507417284035486,0.507417284035486,0.510419776926811,0.494412251222113,0.502571353890747
"Hsd3b7",755,1,1,0.501193072272093,0.501193072272093,0.50010483267898,0.503531296630034,0.502532540294263
"Vkorc1",756,1,1,0.489457760388123,0.489457760388123,0.488761802412442,0.491110190196425,0.484459435979066
"Inpp5f",757,1,1,0.482984537719702,0.482984537719702,0.447938451927765,0.488715854682921,0.483728977843624
"Plpp4",758,1,1,0.500199123855038,0.500199123855038,0.500201816347124,0.500262123197903,0.500586579070859
"Pstk",759,1,1,0.501938036305679,0.501938036305679,0.482001357986395,0.471269963851577,0.511667798365304
"Acadsb",760,1,1,0.585619120303271,0.585619120303271,0.512057747215617,0.575781359647132,0.578566500753646
"Chst15",761,1,1,0.478617683683535,0.478617683683535,0.487583913183489,0.484107227520003,0.474198864867933
"Oat",762,1,1,0.492300712241736,0.492300712241736,0.545787957359442,0.497906505668746,0.539435989066691
"Lhpp",763,1,1,0.508574207424466,0.508574207424466,0.515820595266831,0.50714596435711,0.509256980259692
"Uros",764,1,1,0.510549029130642,0.510549029130642,0.511217338572459,0.510200879655846,0.513253030648116
"Inpp5a",765,1,1,0.493223078974621,0.493223078974621,0.473974454157745,0.497573370405774,0.487504490751864
"Echs1",766,1,1,0.54170647552474,0.54170647552474,0.444993271892423,0.532081533302005,0.519616179157061
"Cyp2e1",767,1,1,0.500165441476788,0.500165441476788,0.499967716910909,0.50012889702273,0.499984093300636
"Urah",768,1,1,0.49983172071654,0.49983172071654,0.499334043686734,0.49972705392099,0.499803150689007
"Sirt3",769,1,1,0.535784662561978,0.535784662561978,0.510532673658021,0.523213683473321,0.51952464532123
"Cox8b",770,1,1,0.505442276678406,0.505442276678406,0.501582274568076,0.507206293191151,0.507257767531933
"B4galnt4",771,1,1,0.494635351920914,0.494635351920914,0.495253176295772,0.494526729374207,0.494560565085964
"Ptdss2",772,1,1,0.500203473390497,0.500203473390497,0.484874364754286,0.506590436343654,0.511389071741277
"Pnpla2",773,1,1,0.545354674912537,0.545354674912537,0.519982533262871,0.54984090364773,0.570018634276418
"Nadsyn1",774,1,1,0.506583684956145,0.506583684956145,0.518329053113611,0.497908949545125,0.500679487945535
"Dhcr7",775,1,1,0.436371070115148,0.436371070115148,0.468041139568853,0.435128628196328,0.446400610817256
"Ust",777,1,1,0.512138068258851,0.512138068258851,0.490885578087712,0.530229214656834,0.509980875709739
"Fuca2",778,1,1,0.546778882559784,0.546778882559784,0.519964120343615,0.549484656296717,0.553665828559657
"Pde7b",779,1,1,0.498996901645546,0.498996901645546,0.499110561919287,0.498264114608027,0.499056504596255
"Aldh8a1",780,1,1,0.501227099430593,0.501227099430593,0.500439974689628,0.501568584597574,0.50067217523895
"Vnn1",781,1,1,0.500165441476788,0.500165441476788,0.500068598204297,0.500259923709162,0.499866808737347
"Enpp1",782,1,1,0.492293524899605,0.492293524899605,0.494135686818016,0.493007825292165,0.494828978918654
"Enpp3",783,1,1,0.498363434240434,0.498363434240434,0.499490002456848,0.497724192490876,0.498006787441745
"Arg1",784,1,1,0.499399976279119,0.499399976279119,0.499503765105986,0.499462975621984,0.499552799866596
"Echdc1",785,1,1,0.443722315472019,0.443722315472019,0.468545572915967,0.438213812649644,0.452699882521681
"Dse",786,1,1,0.502115730742114,0.502115730742114,0.494540367839054,0.490978255784481,0.492474474903916
"Amd2",787,1,1,0.479540766498478,0.479540766498478,0.539323920613169,0.400357259814084,0.509053630765069
"Hs3st5",788,1,1,0.499899138516155,0.499899138516155,0.49960042621204,0.500386830718269,0.499835151593032
"Ddo",790,1,1,0.499733617474694,0.499733617474694,0.50003634199538,0.499995810497636,0.500202880731381
"Fig4",791,1,1,0.529597580979333,0.529597580979333,0.518143445511468,0.523240251900812,0.53199221628011
"Ak9",792,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.500351947442515
"Smpd2",793,1,1,0.522206022854793,0.522206022854793,0.519403776234378,0.507310611800013,0.533892738719869
"Pdss2",794,1,1,0.512863591990659,0.512863591990659,0.510319083794642,0.511333721095052,0.520410295340843
"Nus1",795,1,1,0.493533566850344,0.493533566850344,0.497232739837009,0.488999134867762,0.515878729824118
"Man1a",796,1,1,0.610398503377892,0.610398503377892,0.556834553066033,0.637048153441921,0.635708802523671
"P4ha1",797,1,1,0.592188536661386,0.592188536661386,0.46706831918809,0.56980276521121,0.56138276531312
"Chst3",798,1,1,0.498857133036589,0.498857133036589,0.498754668414236,0.49892804599515,0.497287173362647
"Pcbd1",799,1,1,0.480098567899537,0.480098567899537,0.500894545313791,0.478691108688958,0.482707792745145
"Sgpl1",800,1,1,0.519173203169772,0.519173203169772,0.546130679579185,0.51819427560362,0.533852237575712
"Ppa1",801,1,1,0.375302902710227,0.375302902710227,0.475783086671896,0.356654535729822,0.409366002089559
"Hk1",802,1,1,0.539718260431936,0.539718260431936,0.551393441345041,0.529858653172745,0.554255251460854
"Hkdc1",803,1,1,0.500562681367672,0.500562681367672,0.499870921403984,0.500384875617166,0.500875118472097
"Sirt1",804,1,1,0.491335274499183,0.491335274499183,0.498943501637271,0.509759620319366,0.506155173883662
"Ado",805,1,1,0.422705174483206,0.422705174483206,0.477042610989583,0.434814485344073,0.452466719684831
"Ipmk",806,1,1,0.502293876045029,0.502293876045029,0.499565938948673,0.490567963852974,0.49950845486385
"Upb1",807,1,1,0.503682544804989,0.503682544804989,0.500609588588183,0.50510550214328,0.503589226395646
"Ggt1",808,1,1,0.502752592906608,0.502752592906608,0.501484995218017,0.505102429841546,0.504862949878334
"Ggt5",809,1,1,0.499632702947733,0.499632702947733,0.499838718955415,0.499334043686734,0.499568675315078
"Gstt3",810,1,1,0.500584296437179,0.500584296437179,0.500144964778908,0.50045183782995,0.499826838858198
"Gstt1",811,1,1,0.500784666805427,0.500784666805427,0.500237190656236,0.500073700329085,0.498514739291385
"Gstt4",812,1,1,0.499932741329732,0.499932741329732,0.500238023941634,0.499733617474694,0.500085533666326
"Gstt2",813,1,1,0.503040670066094,0.503040670066094,0.498596828031936,0.500213420232922,0.504415343483453
"Mif",814,1,1,0.69364341383793,0.69364341383793,0.582864104054229,0.681302390599874,0.643411832634272
"Lss",815,1,1,0.441195129284107,0.441195129284107,0.439416307771542,0.444994208012982,0.437994435842813
"Pofut2",816,1,1,0.478118415360268,0.478118415360268,0.509373949993199,0.48236903790173,0.479569079076484
"Pfkl",817,1,1,0.482366558904273,0.482366558904273,0.486297723733097,0.472691950778933,0.479999934998164
"Agpat3",818,1,1,0.502410199597,0.502410199597,0.505497210644334,0.499384282802582,0.509642741157438
"Pdxk",819,1,1,0.44596171623758,0.44596171623758,0.470508148187174,0.425462294129599,0.456583617237187
"Plpp2",820,1,1,0.592848658231963,0.592848658231963,0.613805818697527,0.608149001048074,0.615565139715197
"Atp5d",821,1,1,0.50659607052358,0.50659607052358,0.50158558082949,0.539220096204939,0.508614493359437
"Ndufs7",822,1,1,0.537045258719917,0.537045258719917,0.539282713306278,0.551902837061176,0.566158275221275
"Gamt",823,1,1,0.443567986527897,0.443567986527897,0.515019808000292,0.431499506686097,0.455193921728289
"Uqcr11",824,1,1,0.432458981228466,0.432458981228466,0.460687799142737,0.410146485950155,0.341095104686707
"Dot1l",825,1,1,0.440956461786573,0.440956461786573,0.458885375948803,0.496873932986117,0.444830816470565
"Nmrk2",826,1,1,0.500589998572079,0.500589998572079,0.498906191955624,0.500759137828344,0.500979996434899
"Pip5k1c",827,1,1,0.482498874955523,0.482498874955523,0.493344119451193,0.46850091226414,0.485497402801629
"Sirt6",828,1,1,0.491979350527365,0.491979350527365,0.493447016757638,0.492710126236689,0.497886221535758
"Chst11",829,1,1,0.399010310945107,0.399010310945107,0.461965413817592,0.401620604251926,0.425555053180252
"Chpt1",831,1,1,0.490881861949139,0.490881861949139,0.507897422030023,0.483994285518776,0.482684260830368
"Lta4h",832,1,1,0.456368457211286,0.456368457211286,0.465182002970797,0.442253261003902,0.452279714401932
"Hal",833,1,1,0.502883450272186,0.502883450272186,0.501425106190128,0.50220898494642,0.502789703809133
"Amdhd1",834,1,1,0.499059545564779,0.499059545564779,0.501614396376122,0.498373984307521,0.500189005339401
"Ndufa12",835,1,1,0.471921600365955,0.471921600365955,0.474379699662439,0.501142966069919,0.478735118017084
"Galnt4",836,1,1,0.485828099569141,0.485828099569141,0.497316874781935,0.480512355191596,0.4898265876011
"Csl",837,1,1,0.499666358804425,0.499666358804425,0.499669024416337,0.499467234949387,0.499936498206074
"Mgat4c",838,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Acss3",839,1,1,0.500162762799463,0.500162762799463,0.499975592801919,0.499853786367499,0.500123190980145
"Tph2",840,1,1,0.499730965318926,0.499730965318926,0.50075087078324,0.500114094114378,0.500342290919718
"Gns",841,1,1,0.616368214273817,0.616368214273817,0.525261557534056,0.613868823887984,0.608444438555389
"Cyp27b1",842,1,1,0.500661978079614,0.500661978079614,0.499971775817198,0.500253639455616,0.500171254837949
"B4galnt1",843,1,1,0.524400496101649,0.524400496101649,0.516074666672401,0.524475212460139,0.530673491526136
"Pip4k2c",844,1,1,0.543427220708372,0.543427220708372,0.504483989361902,0.572312765902478,0.553674828813914
"Ndufa4l2",845,1,1,0.501391320915728,0.501391320915728,0.499705393291891,0.501560031030247,0.500843523829548
"Rdh1",847,1,1,0.500962069504728,0.500962069504728,0.499967716910909,0.501177424726862,0.500688019436549
"Rdh9",848,1,1,0.500398247710076,0.500398247710076,0.5,0.500393184796855,0.500117315814172
"Rdh16",849,1,1,0.499700041182675,0.499700041182675,0.499802269439339,0.500255804031837,0.49983512034215
"Ptges3",850,1,1,0.399279345626181,0.399279345626181,0.525490737898411,0.377622226985842,0.426593332511643
"Atp5b",851,1,1,0.470171681468878,0.470171681468878,0.456410088236859,0.53832689430095,0.492513757263643
"Gls2",852,1,1,0.490336446115515,0.490336446115515,0.494982170380521,0.486667502239638,0.491432664222764
"Cs",853,1,1,0.432748941418547,0.432748941418547,0.45919060032568,0.404810037489064,0.395476359707162
"Suox",854,1,1,0.529215458376325,0.529215458376325,0.512096320265447,0.520908130497413,0.531832149258217
"Dgka",855,1,1,0.496621445289103,0.496621445289103,0.488918782629171,0.49672028298692,0.496500744896043
"Rdh5",856,1,1,0.372876657570833,0.372876657570833,0.482494098457777,0.376913782136102,0.375196661805696
"Pnpla6",857,1,1,0.50952216746051,0.50952216746051,0.493084994572893,0.496387112811428,0.513132308487715
"Cers4",858,1,1,0.41763746176387,0.41763746176387,0.436595394781053,0.421796758861321,0.429912895039285
"Atp4b",859,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Agpat5",860,1,1,0.421780367767014,0.421780367767014,0.514837130337126,0.440039772342442,0.440597946892
"Alg11",861,1,1,0.507586385487234,0.507586385487234,0.49932030791777,0.516943883710586,0.503767137671639
"Gpat4",862,1,1,0.490057439328754,0.490057439328754,0.505733352973781,0.490553614807377,0.49960945771718
"Ido2",863,1,1,0.500298685782557,0.500298685782557,0.500201816347124,0.500262123197903,0.500351947442515
"Ido1",864,1,1,0.499666358804425,0.499666358804425,0.50077901432552,0.500253604543096,0.500053814020246
"Nsd3",865,1,1,0.506097120459005,0.506097120459005,0.494695036360811,0.523952502215199,0.489641051109694
"Plpp5",866,1,1,0.525487667793939,0.525487667793939,0.496426065812343,0.527824859250177,0.52944517557621
"Pomk",868,1,1,0.52343524401,0.52343524401,0.520880411718251,0.531583785508651,0.535806761541014
"Fnta",869,1,1,0.489845929906281,0.489845929906281,0.494678424413219,0.502940332409083,0.524519067663662
"Got1l1",870,1,1,0.499665138812772,0.499665138812772,0.499471266975502,0.499854030755137,0.499419546102177
"Tusc3",872,1,1,0.448722212568375,0.448722212568375,0.430886368364831,0.461523121514421,0.460578292586766
"Mtmr7",873,1,1,0.496365565300637,0.496365565300637,0.496790910415369,0.495328530301623,0.496901912479027
"Asah1",874,1,1,0.557155760259546,0.557155760259546,0.456616904296366,0.583752411582298,0.573599672940761
"Acsl1",875,1,1,0.520501827123151,0.520501827123151,0.521696493803851,0.521432830755975,0.51616742547977
"Enpp6",876,1,1,0.499997135671771,0.499997135671771,0.500915995692721,0.49985598585624,0.500725457994188
"Dctd",877,1,1,0.468462075339471,0.468462075339471,0.537908464405542,0.439800377194863,0.476172576875297
"Aga",878,1,1,0.557999570138593,0.557999570138593,0.560386472391104,0.558004009353762,0.563991995273867
"Galnt7",879,1,1,0.457362246498995,0.457362246498995,0.52307168351068,0.448865203459691,0.472275654287234
"Galntl6",880,1,1,0.500430657053557,0.500430657053557,0.500238158342504,0.500519987068403,0.500437512359724
"Aadat",881,1,1,0.482315531427303,0.482315531427303,0.488477006967879,0.482529111804551,0.482859890791915
"Cbr4",882,1,1,0.493867446739938,0.493867446739938,0.507692111260266,0.486492031915629,0.502348503845234
"Nat1",883,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Nat2",884,1,1,0.506134781070906,0.506134781070906,0.511612504011866,0.506601992387674,0.513244405404453
"Nat3",885,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Csgalnact1",886,1,1,0.461887566842282,0.461887566842282,0.477936860621459,0.458794219324638,0.463156396668206
"Cers1",889,1,1,0.500563715708422,0.500563715708422,0.500068625084471,0.499866808737347,0.500336071994034
"Isyna1",890,1,1,0.44237210297069,0.44237210297069,0.507799094353174,0.458358650728869,0.481758859687786
"Pde4c",891,1,1,0.5,0.5,0.5,0.5,0.5
"Colgalt1",892,1,1,0.534722845478828,0.534722845478828,0.509730058539643,0.522493368366883,0.512188344320727
"B3gnt3",893,1,1,0.499201011553427,0.499201011553427,0.499806140184409,0.499331879110513,0.499435421550659
"Large1",894,1,1,0.566939244627846,0.566939244627846,0.523680411933292,0.577690760262011,0.568647783049871
"Inpp4b",895,1,1,0.500529131597211,0.500529131597211,0.500621792187224,0.504083577779159,0.501134907061124
"Ndufb7",896,1,1,0.427294623952955,0.427294623952955,0.472531123209579,0.431486938179005,0.423017200235907
"Tecr",897,1,1,0.405432532658116,0.405432532658116,0.508535906805361,0.426445430684334,0.447776837195651
"Mri1",898,1,1,0.465912372349091,0.465912372349091,0.474101247938963,0.444036208472431,0.465367177872775
"Gcdh",899,1,1,0.500283701102469,0.500283701102469,0.511811390420013,0.492374023409543,0.50828157770457
"Man2b1",900,1,1,0.553229455817949,0.553229455817949,0.530567031896552,0.556036444481064,0.550903781781835
"Adcy7",902,1,1,0.414398436967911,0.414398436967911,0.467595009319356,0.4116696493596,0.417183785441939
"Lpcat2",903,1,1,0.490360103344962,0.490360103344962,0.489998129139883,0.491013657079456,0.490787708502765
"Ces1c",904,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.500131061598951,0.500351947442515
"Got2",905,1,1,0.456592537852098,0.456592537852098,0.543442232086649,0.470328582670403,0.464521685237608
"Tk2",906,1,1,0.515210113327677,0.515210113327677,0.494880321400866,0.508139749230353,0.515479187287041
"Car7",907,1,1,0.500920695874752,0.500920695874752,0.500357640716367,0.50022647751529,0.50183720815113
"Ces2b",908,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.499997870336298,0.499866808737347
"Ces2c",909,1,1,0.500995433624285,0.500995433624285,0.501109801747964,0.500262123197903,0.500469200754921
"Ces2e",910,1,1,0.499566770355349,0.499566770355349,0.49987089452381,0.499467234949387,0.499467422454684
"Ces2f",911,1,1,0.499833179402213,0.499833179402213,0.499834525648256,0.5002578638705,0.500202880731381
"Ces2g",912,1,1,0.500126958696599,0.500126958696599,0.49944272023061,0.499713856988544,0.49994162335086
"Hsd11b2",913,1,1,0.500263173416827,0.500263173416827,0.500979889866551,0.500646265652155,0.500639611819034
"Lcat",915,1,1,0.501583310471751,0.501583310471751,0.498191824448809,0.502830776922266,0.502519352421706
"Pla2g15",916,1,1,0.492900046402117,0.492900046402117,0.497578311355207,0.495520793547608,0.491195657527325
"Smpd3",917,1,1,0.46721988514256,0.46721988514256,0.466871556313696,0.46272879046972,0.456481958115317
"Dhodh",918,1,1,0.495372412530312,0.495372412530312,0.506896269945761,0.476828735238114,0.509003785606943
"St3gal2",919,1,1,0.515210113327677,0.515210113327677,0.530531227504654,0.500108298636108,0.518525648349566
"Ldhd",920,1,1,0.508488967138093,0.508488967138093,0.50438531224279,0.507707287848837,0.508268077323184
"Chst5",921,1,1,0.499866808737347,0.499866808737347,0.500068651964645,0.499866808737347,0.499866808737347
"Gcsh",922,1,1,0.397186635596131,0.397186635596131,0.469872109507679,0.3797779354272,0.409399690541258
"Bco1",923,1,1,0.499733617474694,0.499733617474694,0.499834525648256,0.499864679073645,0.49996828035392
"Plcg2",924,1,1,0.504685961418135,0.504685961418135,0.502633450656333,0.507773272511069,0.509511143689809
"Hsd17b2",925,1,1,0.500395595554308,0.500395595554308,0.500008117812577,0.500511398588557,0.499787556498471
"Mlycd",926,1,1,0.549794091930508,0.549794091930508,0.500469085918176,0.543379015201609,0.56174577556816
"Cox4i1",927,1,1,0.605952058147136,0.605952058147136,0.550579590313891,0.653434274737789,0.612157762206782
"Car5a",928,1,1,0.500528309428923,0.500528309428923,0.500746086112251,0.499989212031413,0.500155035629757
"Mvd",929,1,1,0.401256182970741,0.401256182970741,0.426885926454768,0.412638611431337,0.420872795906484
"Aprt",930,1,1,0.645564073219019,0.645564073219019,0.52497445039452,0.670631693166433,0.656061596240094
"Galns",931,1,1,0.556420476594513,0.556420476594513,0.532762120673703,0.547421012169806,0.554953146176379
"Acsf3",932,1,1,0.508762722656433,0.508762722656433,0.502036441989627,0.510808741536332,0.512761079250489
"Galnt2",933,1,1,0.502049108589229,0.502049108589229,0.501611116994882,0.502705510801585,0.50246575715764
"Gnpat",934,1,1,0.459796580713481,0.459796580713481,0.49170768133231,0.442329195734249,0.453498311327295
"Ntpcr",935,1,1,0.542705569123984,0.542705569123984,0.502107136847504,0.530565771346736,0.530622583837993
"Pdhb",936,1,1,0.496161243220294,0.496161243220294,0.467640598094626,0.518425571046628,0.500244350652906
"Acox2",937,1,1,0.499831853324329,0.499831853324329,0.499737676380982,0.499989316768972,0.499334043686734
"Fhit",938,1,1,0.5020455547005,0.5020455547005,0.501522708102276,0.504128964054768,0.502325721951645
"Oxsm",939,1,1,0.491581076295732,0.491581076295732,0.501819169542397,0.487303119573285,0.496539714746942
"Ndst2",940,1,1,0.504895322594436,0.504895322594436,0.491706848046913,0.503749883915872,0.513156402918382
"Adk",941,1,1,0.406210940375931,0.406210940375931,0.45572829950105,0.419447809623427,0.417879023832423
"Chdh",942,1,1,0.500199123855038,0.500199123855038,0.500302724520686,0.500393184796855,0.500469263256687
"Tkt",943,1,1,0.568625962652979,0.568625962652979,0.497545974505768,0.569392927142459,0.551819651405152
"Btd",944,1,1,0.483492770329463,0.483492770329463,0.517809701269873,0.492515279464246,0.487522460009495
"Galnt15",945,1,1,0.500629648300806,0.500629648300806,0.500238158342504,0.50117529506316,0.500672143988068
"Ogdhl",946,1,1,0.505226338155801,0.505226338155801,0.502244091334531,0.502914043281749,0.50372485522716
"Chat",947,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Glud1",948,1,1,0.605799665276725,0.605799665276725,0.53354347357437,0.600928463548886,0.590438617390941
"Gch1",950,1,1,0.501889289682669,0.501889289682669,0.517880342367401,0.510603525745539,0.514926827932889
"Pnp",951,1,1,0.400029905708436,0.400029905708436,0.445329865432472,0.418609210900247,0.460018433020733
"Pnp2",952,1,1,0.499332664565735,0.499332664565735,0.501255142849309,0.499458646469541,0.499990405978969
"Dad1",953,1,1,0.400118885534442,0.400118885534442,0.492489356795066,0.443990298509026,0.49055867078245
"Thtpa",954,1,1,0.499896380274157,0.499896380274157,0.49970945219818,0.49958764822983,0.499857058461902
"Dhrs4",955,1,1,0.550993317203983,0.550993317203983,0.615495318280077,0.563554296998012,0.559755156833181
"Gmpr2",957,1,1,0.473650752883371,0.473650752883371,0.468885392076907,0.486989221108668,0.487962034927487
"Adcy4",958,1,1,0.5034390238624,0.5034390238624,0.499889226802544,0.501921724734333,0.504267714312929
"Atp12a",959,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Cryl1",960,1,1,0.498889038470474,0.498889038470474,0.504480145497006,0.495842512416638,0.502369160678789
"Setdb2",961,1,1,0.488877442184596,0.488877442184596,0.49448064009221,0.4797105891767,0.486966038040575
"Mtmr6",962,1,1,0.514054197757889,0.514054197757889,0.483272897741904,0.519227721099242,0.511348414342705
"Fdft1",963,1,1,0.361858859908252,0.361858859908252,0.389087643882852,0.365156676914655,0.371200861424335
"Tdh",964,1,1,0.5,0.5,0.500100908173562,0.500131061598951,0.5
"Extl3",965,1,1,0.459114844073397,0.459114844073397,0.48397979256032,0.453470618670797,0.462386874929217
"Gulo",966,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Ephx2",967,1,1,0.502345858298076,0.502345858298076,0.503024933511889,0.503229093859516,0.502231469289007
"Sucla2",968,1,1,0.417073905184795,0.417073905184795,0.467291424633099,0.429151639736313,0.439605231347786
"Dgkh",969,1,1,0.486435098459692,0.486435098459692,0.466287907093517,0.516835619986999,0.488826746855599
"Dct",970,1,1,0.499660099716813,0.499660099716813,0.500794792987715,0.499179835087222,0.499511079938008
"Hs6st3",971,1,1,0.499965044586982,0.499965044586982,0.49987089452381,0.49972939305981,0.500405761462761
"Pcca",972,1,1,0.579824266037108,0.579824266037108,0.524193581336988,0.590115986372945,0.576005584657767
"Gucy1a2",973,1,1,0.492656870239778,0.492656870239778,0.492027152201459,0.492060055119886,0.493399907297381
"Aasdhppt",974,1,1,0.488620342204476,0.488620342204476,0.468472620123466,0.511297062949368,0.50957073912338
"Mtmr2",975,1,1,0.4681272406738,0.4681272406738,0.477851327907481,0.456521449204728,0.46477447362888
"Fut4",976,1,1,0.470003773487226,0.470003773487226,0.484399956561639,0.474244720005083,0.480496292770271
"Pde4a",978,1,1,0.484490272635248,0.484490272635248,0.49408316295783,0.471207679916433,0.493251621858318
"Acp5",979,1,1,0.497734581586358,0.497734581586358,0.499959841019898,0.498122299953008,0.497805469254506
"Pigyl",980,1,1,0.509232578572236,0.509232578572236,0.491926754751205,0.490586851526131,0.549916847650946
"B3gat1",981,1,1,0.500065932592385,0.500065932592385,0.499866808737347,0.499866808737347,0.499866808737347
"Acad8",982,1,1,0.452121162357126,0.452121162357126,0.469434446513023,0.452103130186691,0.450720639108055
"St3gal4",983,1,1,0.404316823769766,0.404316823769766,0.525444557759312,0.380230227119906,0.416304104340948
"Stt3a",984,1,1,0.467364348067226,0.467364348067226,0.481083857003925,0.458842293864264,0.469408229532484
"Sc5d",985,1,1,0.416315309070564,0.416315309070564,0.433592798693839,0.43166516659207,0.431381280271168
"Dpagt1",986,1,1,0.491139121058605,0.491139121058605,0.491858774790913,0.480828837182671,0.499940654573492
"Hmbs",987,1,1,0.438994768251446,0.438994768251446,0.531586193697459,0.412978799023287,0.448933526122113
"Kmt2a",988,1,1,0.453925185231863,0.453925185231863,0.480222911907756,0.471481149683239,0.454169299032698
"Atp5l",989,1,1,0.554193328788599,0.554193328788599,0.528032231479157,0.575228031122416,0.504252026369745
"Pafah1b2",990,1,1,0.496179171793284,0.496179171793284,0.501308849437156,0.481802896482284,0.500288851910066
"Pts",992,1,1,0.623971308342388,0.623971308342388,0.57522911316392,0.617931349417764,0.614527735408525
"Dlat",994,1,1,0.487803504749587,0.487803504749587,0.527354877972074,0.484129431882532,0.493029803091937
"Alg9",995,1,1,0.533841003686072,0.533841003686072,0.511951113564972,0.522894757605867,0.527424118481347
"Acat1",996,1,1,0.44196945268204,0.44196945268204,0.508109372202782,0.435106912609075,0.447937779242264
"Acsbg1",998,1,1,0.618225572001043,0.618225572001043,0.504008586602814,0.641157566485657,0.627597667134097
"Hykk",999,1,1,0.499041749599577,0.499041749599577,0.498086077843909,0.495337677381784,0.497047510342167
"Man2c1",1000,1,1,0.542098092845396,0.542098092845396,0.514751355701581,0.533814136917127,0.534154371110984
"Ppcdc",1001,1,1,0.545097787104879,0.545097787104879,0.512205964495591,0.535194403383442,0.54838774195371
