"","Top","p.value","FDR","summary.logFC","logFC.cap50","logFC.cap50_r16h","logFC.cap50_r4h","logFC.cap50_r8h"
"Ext1",1292,1,1,0.385471777464118,0.385471777464118,0.278242945774665,0.336007908930515,0.419603298377117
"Enpp2",1293,1,1,-0.00221820065784635,-0.00221820065784635,0.00103750391672532,0.000212223019515143,-0.00156643486676967
"Ndufb9",1294,1,1,-0.222215774485935,-0.222215774485935,-0.117048524077529,-0.21494900377659,-0.233972942809666
"Adcy8",1296,1,1,0.00152797146217664,0.00152797146217664,0.00143697620178664,0.00109153133246292,0.00125381787767943
"St3gal1",1297,1,1,-0.0372560664231485,-0.0372560664231485,-0.398643131929712,0.0593110203576193,0.0295095250563169
"Naprt",1298,1,1,-0.0170020988674608,-0.0170020988674608,-0.0030972529392528,-0.0170275729495899,-0.0198780197268518
"Pycrl",1299,1,1,0.304793734788102,0.304793734788102,0.160772464070632,0.32306366290909,0.250293541650852
"Oplah",1300,1,1,-0.0129524808641902,-0.0129524808641902,-0.0020520950561944,-0.0152683389079604,-0.0176699736041187
"Gpaa1",1301,1,1,-0.111659590642486,-0.111659590642486,-0.0770522104741956,-0.101709137366647,-0.113398651905034
"Cyc1",1302,1,1,0.276048646547709,0.276048646547709,0.119894641945719,0.339180316038122,0.314381046792112
"Dgat1",1303,1,1,-0.0515960273269594,-0.0515960273269594,-0.00390393984483656,0.000878356196079955,-0.0476765601544054
"Gpt",1304,1,1,-0.0292099051961528,-0.0292099051961528,-0.00595838450087723,-0.018939406839136,-0.0284396276389234
"Tst",1305,1,1,0.0228956044065625,0.0228956044065625,-0.0386727796264424,-0.00568741318059507,-0.0285668674240292
"Mpst",1306,1,1,0.0117873551271918,0.0117873551271918,-0.00989985703731888,-0.0122832210178238,0.014133256139902
"Mfng",1307,1,1,0.0003890091914397,0.0003890091914397,0.0003890091914397,0.0003890091914397,0.0003890091914397
"Pdxp",1308,1,1,0.0660572629416083,0.0660572629416083,0.015702696805946,0.0880113419652279,0.0197990829244349
"Gcat",1309,1,1,-0.0712360385781105,-0.0712360385781105,-0.0310874786909062,-0.0833213284943558,-0.0942959009685537
"Pla2g6",1310,1,1,-0.0172521620085403,-0.0172521620085403,-0.0162413510829877,-0.0201523485158397,-0.0266391054286807
"Mgat3",1311,1,1,-0.00483220582986654,-0.00483220582986654,0.00835000001508866,-0.000592521619604658,-0.00114849808726725
"Adsl",1312,1,1,0.0767516570110486,0.0767516570110486,-0.0424172697597355,0.0889767553044908,0.0796243286100412
"Aco2",1313,1,1,-0.0946747095750444,-0.0946747095750444,-0.0967470920666318,-0.162584740472718,-0.115300425977501
"Pmm1",1314,1,1,-0.103114350134385,-0.103114350134385,0.0449154179892266,-0.256017438239771,-0.146932365683012
"Naga",1315,1,1,-0.0918115806183892,-0.0918115806183892,-0.000349392680421973,-0.100440268436945,-0.0863242901848399
"Ndufa6",1316,1,1,-0.108528007813894,-0.108528007813894,0.127248991323488,-0.0602088209363969,0.00284453870962942
"Cyp2d22",1317,1,1,-0.00535578802246391,-0.00535578802246391,-0.0071025499001044,0.00230429742656283,-0.00341136951765083
"Cyp2d9",1318,1,1,0,0,0,0,-0.000179723434597829
"Cyp2d40",1319,1,1,-0.00018798958195645,-0.00018798958195645,0,0,-0.000199738070750331
"Cyp2d26",1320,1,1,-0.000960877548701229,-0.000960877548701229,-0.000112425136854646,-0.000723685524412171,-0.00162612708264702
"Cyb5r3",1321,1,1,-0.0108880245385907,-0.0108880245385907,-0.0255896220267775,0.0400753405064089,0.0896562992877976
"A4galt",1322,1,1,-0.0022452095070307,-0.0022452095070307,-0.00377519155043292,-0.0149141807255414,-0.0182632516952955
"Mcat",1323,1,1,-0.0468771037097849,-0.0468771037097849,-0.0393751626090826,0.0346349666847449,-0.0355657133607457
"Pnpla3",1324,1,1,0.000348942181811379,0.000348942181811379,0.000571659336369829,0.000571659336369829,0.000571659336369829
"Cerk",1325,1,1,-0.0127185873640729,-0.0127185873640729,-0.0477730293947982,-0.0106485854468659,-0.0227272562418304
"Alg12",1326,1,1,-0.047167401256215,-0.047167401256215,-0.0137636108170229,-0.0323038915329747,-0.0454617022256555
"Miox",1327,1,1,-0.00100623567074757,-0.00100623567074757,0,-0.00183157793533684,-0.000239783057045739
"Tymp",1328,1,1,-0.000290723626128629,-0.000290723626128629,0,0,-0.000256606303986788
"Cpt1b",1329,1,1,-0.000488655179660025,-0.000488655179660025,-0.000908888841579077,0.000313474642373087,-0.00155662579000105
"Chkb",1330,1,1,-0.0489779992455505,-0.0489779992455505,0.00727824800023195,-0.0435572118041001,-0.0124720024585531
"Arsa",1331,1,1,-0.10282955546739,-0.10282955546739,-0.0249098120887036,-0.110173346857552,-0.0939368387596133
"Alg10b",1332,1,1,0.128265166608543,0.128265166608543,0.0321905915734036,0.143085190769935,0.152338417645213
"Gxylt1",1333,1,1,0.155727857492866,0.155727857492866,0.0625679200890325,0.14047710331713,0.120799603656793
"Pfkm",1334,1,1,0.00533583951653355,0.00533583951653355,-0.024717926633983,0.0249449106991935,0.0201536808449878
"Adcy6",1335,1,1,0.0019838637298443,0.0019838637298443,-0.0106886585599367,0.0263313620999065,0.00239806736357655
"Kmt2d",1336,1,1,0.0599279780940971,0.0599279780940971,0.0549177567507573,0.0823833372335566,0.0774118540904549
"Gpd1",1337,1,1,0.0081540572443513,0.0081540572443513,0.00843306850852757,0.00805260099760287,0.0077379962665469
"Cers5",1338,1,1,0.0910097144079595,0.0910097144079595,0.0771061133002479,0.101410486480779,0.0865772110788287
"Galnt6",1339,1,1,0.000752600232939514,0.000752600232939514,-0.00128001642950649,0.000208489788918165,0.000412427778512637
"Soat2",1340,1,1,-0.0682705992211602,-0.0682705992211602,0.000316704085261119,-0.0626613840716567,-0.0418325674886265
"Csad",1341,1,1,-0.0429059320334908,-0.0429059320334908,0.00595490035007509,-0.0113761089731539,-0.0300972630981128
"Atp5g2",1342,1,1,0.0257630231251569,0.0257630231251569,0.0627186890237961,-0.0558118651558273,0.097689154346607
"Pde1b",1343,1,1,0.011436235533554,0.011436235533554,0.00980849444604829,0.00953502202322233,0.0105177960617718
"Adcy9",1344,1,1,-0.0161028180252283,-0.0161028180252283,-0.00406546559154744,-0.0208334314818065,-0.0216579497193014
"Hmox2",1345,1,1,0.0768576370323993,0.0768576370323993,0.0340455895513332,0.0737014840762342,0.0310229774794113
"Alg1",1346,1,1,-0.104111818946696,-0.104111818946696,0.000592227283760793,-0.105067216160078,-0.0806895840890856
"Abat",1347,1,1,-0.00193754336196929,-0.00193754336196929,0.00709529742850758,-0.00425908468925013,-0.00261395863774631
"Pmm2",1348,1,1,0.205223608817343,0.205223608817343,0.0820931412568381,0.214483783201678,0.199871443460653
"Pi4ka",1349,1,1,-0.0654483160391808,-0.0654483160391808,-0.00586499548032643,-0.0554339795950507,-0.0507096420874141
"Smpd4",1350,1,1,0.172548336299336,0.172548336299336,0.0129982098606618,0.153785227149255,0.153286504607765
"Car15",1351,1,1,-0.000414652592109791,-0.000414652592109791,-0.000179809854620718,-0.000641217625065033,-0.000631498589748135
"Prodh",1352,1,1,-0.00451756526512365,-0.00451756526512365,-0.0556729462816604,0.00985479535000694,-0.0204791355683639
"Comt",1353,1,1,0.338563530017547,0.338563530017547,0.0363586921086003,0.349093391511632,0.382412392416543
"Txnrd2",1354,1,1,0.285318670069014,0.285318670069014,0.129665158069017,0.265798101471063,0.253622805172347
"B3gnt5",1355,1,1,0.153151884030697,0.153151884030697,0.0575397390874797,0.159066509461084,0.140248196454733
"Alg3",1356,1,1,0.0739538751224201,0.0739538751224201,0.0164028106827482,0.0487150733602227,-0.00778298930428711
"Ehhadh",1357,1,1,0.000104494907402494,0.000104494907402494,-0.000469987261754371,-0.00118678841434492,-0.000973965893105055
"Dgkg",1358,1,1,-0.015510700324533,-0.015510700324533,-0.00906543222904326,-0.00680219018744552,-0.0151079693472441
"St6gal1",1359,1,1,0.0840406661424028,0.0840406661424028,0.0320396324114737,0.0720527028502868,0.0826225442411264
"Xxylt1",1360,1,1,0.0106375035436248,0.0106375035436248,-0.0385162660850775,0.0454808182208156,0.0199009208261542
"Bdh1",1361,1,1,0.0102715288902452,0.0102715288902452,0.00837028114491074,0.00571904263788787,0.0037735280951517
"Pigz",1362,1,1,0,0,0,0,0
"Pigx",1363,1,1,0.0283119571862022,0.0283119571862022,-0.00302277870782197,-0.0225416882394558,-0.100133794650182
"Pcyt1a",1364,1,1,0.0467875596486305,0.0467875596486305,0.0791020248808928,0.034478609413214,0.0329447602556666
"Umps",1365,1,1,0.379904982788974,0.379904982788974,-0.192883596068687,0.322437374477248,0.212346027642474
"Hacd2",1366,1,1,-0.037044410414834,-0.037044410414834,-0.0351796613133056,-0.0561393196302986,-0.0793929103149469
"Adcy5",1367,1,1,-5.36547487155667e-05,-5.36547487155667e-05,0.000335606450450239,0.000423725137281422,0.000187471064477822
"Hgd",1368,1,1,0.000532589745125522,0.000532589745125522,0.000398970074924877,2.39734279878392e-05,0.000821706664228665
"Ndufb4",1369,1,1,-0.0984383198867591,-0.0984383198867591,-0.0404800231870217,-0.0651620376065631,0.0046003472122349
"Cox17",1370,1,1,-0.214719276679229,-0.214719276679229,0.0619399013367883,-0.015071262555951,0.117606869486293
"Pla1a",1371,1,1,-0.014391544770069,-0.014391544770069,-0.00664430989226814,-0.0158874525884433,-0.011116375893337
"Poglut1",1372,1,1,0.0251452171739642,0.0251452171739642,0.000390911643438296,0.0814026748345542,0.0444640073618529
"B4galt4",1373,1,1,-0.00490552959432693,-0.00490552959432693,0.00663785939788432,0.00509961544032104,-0.023663019851402
"Atp6v1a",1374,1,1,-0.356306607413618,-0.356306607413618,-0.0825036883560941,-0.347608697902509,-0.326591863502324
"Gm4737",1375,1,1,0.00301272271698118,0.00301272271698118,-0.0021208990356404,0.00255348333371979,0.00452840766767533
"Nit2",1376,1,1,-0.175065662822136,-0.175065662822136,-0.182400527785846,-0.21006395538953,-0.220189681532787
"St3gal6",1377,1,1,0.0550885584796563,0.0550885584796563,0.0478180520109192,0.0629874838196974,0.0609361635747163
"Cpox",1378,1,1,-0.409880375929818,-0.409880375929818,0.094147602781706,-0.306748786936977,-0.161673076166739
"Atp5j",1379,1,1,-0.0823825671032994,-0.0823825671032994,-0.0743441538040024,-0.0956941248096328,-0.0278168538071411
"Synj1",1380,1,1,-0.0201970463276132,-0.0201970463276132,0.0236796506608697,-0.00703331788629041,-0.00297703760996154
"Gart",1381,1,1,0.321053255715221,0.321053255715221,-0.00136193764482906,0.36493799934065,0.239611939803056
"Atp5o",1382,1,1,0.000254927286705028,0.000254927286705028,0.000470525501638582,0.000140490415521005,0.000470525501638582
"Hlcs",1384,1,1,-0.0295021988396226,-0.0295021988396226,-0.0256869498518132,-0.0129184845434436,-0.019060301071367
"Pigp",1385,1,1,-0.0473274065187861,-0.0473274065187861,0.0575426522060324,-0.0509816226870505,-0.058770956704149
"B3galt5",1386,1,1,0.0182911445816934,0.0182911445816934,0.0178274440057368,0.0171562388453102,0.0175133679885426
"Ldhal6b",1387,1,1,0.00142780281859002,0.00142780281859002,0.00189515324349472,0.00286511785290511,0.00362146583905333
"Synj2",1388,1,1,0.02923900409387,0.02923900409387,0.0385119606143348,0.00432941247325802,0.0257421861156822
"Pde10a",1389,1,1,-0.165639081427571,-0.165639081427571,-0.0295452055202199,-0.119306567207777,-0.185223158142499
"Agpat4",1390,1,1,0.0825274881721946,0.0825274881721946,0.0679687042149562,0.0313060309912907,0.0641348253884046
"Acat3",1391,1,1,0.00262292283594425,0.00262292283594425,0.0028541788959092,0.00362425861366902,0.00338627695796688
"Acat2",1392,1,1,0.436023302527866,0.436023302527866,0.293468398627592,0.430148473795716,0.428793942077354
"Prdm9",1393,1,1,0.00525494144272215,0.00525494144272215,0.00715083041339544,0.00372264264651024,0.0043340023926477
"Atp6v0c",1395,1,1,-0.00247877416466115,-0.00247877416466115,0.00384162812337833,0.00073751942594826,-0.000275537298819274
"Eci1",1396,1,1,-0.134722756602293,-0.134722756602293,-0.0328487099297884,-0.124194187110507,-0.177168297005242
"Hagh",1399,1,1,0.0343324312538424,0.0343324312538424,0.111044037330244,0.00945980839253768,-0.00554955859565642
"Fahd1",1400,1,1,-0.0176424476723689,-0.0176424476723689,0.112535523448735,-0.0331465988210745,0.00869009112249991
"Nme3",1401,1,1,0.00158963515829519,0.00158963515829519,0.000794373359613647,0.000952481442156226,0.00129017896437525
"Pigq",1402,1,1,-0.0191397998465217,-0.0191397998465217,-0.0859529335180077,0.0394131176820336,0.0228907826884224
"Nme4",1403,1,1,0.0755809811613157,0.0755809811613157,0.0292277823186917,0.204597193855713,0.11544819024929
"Glo1",1405,1,1,-0.0672178420753797,-0.0672178420753797,-0.066054077543515,-0.109218064739882,-0.0974380682499743
"Pde9a",1406,1,1,-0.000248918731659887,-0.000248918731659887,-0.00016388135314866,0.000183514329084424,-0.000724482476118528
"Ndufv3",1407,1,1,-0.0549289207408359,-0.0549289207408359,0.0742527278867899,-0.0166068851359726,0.0529493149489462
"Cbs",1408,1,1,-0.0060235780103428,-0.0060235780103428,-0.00367418991655018,-0.00163673025173097,-0.00605340202205092
"Ndufa7",1409,1,1,-0.414826998655647,-0.414826998655647,-0.170575012585347,-0.42815581810556,-0.24489138727027
"B3galt4",1410,1,1,0.00426656831081716,0.00426656831081716,-0.0015802903099458,0.00509933488864703,-0.00893979359774918
"H2-Ke6",1411,1,1,-0.133585635639676,-0.133585635639676,-0.0487980910281423,-0.122849549862661,-0.124357881023609
"Agpat1",1412,1,1,-0.0114287355758555,-0.0114287355758555,0.00252819976800395,0.00809655682650812,-0.0114837493605192
"Ppt2",1413,1,1,-0.114180165712932,-0.114180165712932,-0.0891118932692545,-0.0973668160873246,-0.173114936679348
"Cyp21a1",1414,1,1,9.2177227739861e-05,9.2177227739861e-05,0.000298256078791725,0.000298256078791725,0.000298256078791725
"Ehmt2",1415,1,1,-0.0357555564539567,-0.0357555564539567,-0.0966588427932382,0.0301161563126271,-0.01300939691272
"Neu1",1416,1,1,-0.123514388791649,-0.123514388791649,0.0247072771274696,-0.143580799010506,-0.164819021526452
"Atp6v1g2",1417,1,1,-0.00148523132579796,-0.00148523132579796,0.00121271012244895,0.00842390958865641,0.000413315775270283
"Pla2g7",1418,1,1,-0.0259509972650135,-0.0259509972650135,-0.0142657073232628,-0.0251024888120329,-0.0251713393809638
"Cyp39a1",1419,1,1,0.0109711207612945,0.0109711207612945,0.00185798472333201,0.0130095542389731,0.0121146847175329
"Enpp4",1420,1,1,0.0284497894230342,0.0284497894230342,0.0232136709306572,0.0252155061008996,0.00931461887655946
"Gnmt",1421,1,1,-0.00220440618344029,-0.00220440618344029,-0.000384116688398423,-0.00224126670310456,-0.00184671280603231
"Mocs1",1422,1,1,-0.0580951513288802,-0.0580951513288802,0.000737644690831804,-0.0507062306630204,-0.0531070282670393
"Ndufa11",1423,1,1,-0.0133524051359029,-0.0133524051359029,0.00900093622854525,-0.0848982749766343,0.0132405374239286
"Acsbg2",1424,1,1,-0.000228403701998075,-0.000228403701998075,-0.000162274015494735,0,-0.000232673915595801
"Acer1",1425,1,1,0,0,0,0,-0.000182931750121948
"Nudt12",1426,1,1,-0.00469479711331021,-0.00469479711331021,-0.00920203807936446,0.000704452975072656,-0.00966604905920679
"Man2a1",1427,1,1,0.156102927417068,0.156102927417068,0.0723785774922362,0.190915440453163,0.209200824538626
"Ndufv2",1428,1,1,0.0906435730586197,0.0906435730586197,0.0188407425398518,0.0761477219252273,0.0720173841157248
"Lpin2",1429,1,1,-0.0033711657267354,-0.0033711657267354,0.0287641099570918,0.00510105906323427,-0.0101691453373313
"Lclat1",1430,1,1,0.0324246397007555,0.0324246397007555,-0.0525825777484147,0.0135633213723741,0.032844699311016
"Galnt14",1431,1,1,0.00153504050638202,0.00153504050638202,0.00064359525619187,-0.000207592525531042,0.000754254743365111
"Xdh",1432,1,1,-0.231062700867916,-0.231062700867916,-0.0628364793572917,-0.275202719548622,-0.234672475465405
"Srd5a2",1433,1,1,0,0,-0.000156423437836498,0,0
"Cyp1b1",1434,1,1,0.0224765708483593,0.0224765708483593,0.025588001977001,0.0274064073959576,0.0260255034971237
"Galm",1435,1,1,-0.335796138824768,-0.335796138824768,-0.113316334824028,-0.385172188565881,-0.369427751201196
"Haao",1437,1,1,0,0,-0.000186613060680706,0,0
"Camkmt",1438,1,1,0.00943683036482333,0.00943683036482333,0.0091057283696875,0.00787289880734309,0.00587046013795398
"Atp6v1e2",1439,1,1,0.000322590881484723,0.000322590881484723,0.000160873170952231,-2.72434046068975e-05,0.000322590881484723
"Pigf",1440,1,1,0.415496993776183,0.415496993776183,0.0473924744973444,0.417454619127052,0.326957413012533
"B4galt6",1441,1,1,0.0136598417395126,0.0136598417395126,0.0518324491901751,0.0495435511470954,0.0152832582888943
"Galnt1",1442,1,1,0.247444984171505,0.247444984171505,-0.20941257351555,0.352125384399868,0.171573467256206
"Mocos",1443,1,1,-0.0252805692722654,-0.0252805692722654,-0.0048779526726317,-0.02434202670361,-0.0351964423725577
"Pik3c3",1444,1,1,-0.00576652257950194,-0.00576652257950194,-0.0144705852971097,-0.0251126785650812,-0.0206262592374061
"Ndufa2",1445,1,1,-0.128121829586503,-0.128121829586503,0.00679255601884865,-0.0968766807336832,0.0965868951109452
"Cdo1",1447,1,1,0.00662402855456755,0.00662402855456755,0.00301396784792933,0.00436936599223383,0.00728596377126556
"Eno1b",1448,1,1,0.0137167345285978,0.0137167345285978,-0.00645291358741054,-0.00478952471085517,0.0075096321680615
"Hsd17b4",1449,1,1,0.0224262981259495,0.0224262981259495,0.0291755551324907,-0.00692968240125835,-0.0349758754308909
"Prdm6",1450,1,1,1.0450024416438e-05,1.0450024416438e-05,0.00350278229768005,-0.00662808306975103,-0.000719986139727779
"Aldh7a1",1451,1,1,-0.315683389283573,-0.315683389283573,-0.165980672067095,-0.355556628502669,-0.348956289925182
"Chsy3",1452,1,1,0.000684162588861624,0.000684162588861624,0.00175961768154514,0.000493703633628798,0.00129027998532352
"Ndst1",1453,1,1,0.00371672338904522,0.00371672338904522,0.0272018357186747,-0.0260624499625168,0.0440467297159498
"Pde6a",1454,1,1,-0.00130100647023616,-0.00130100647023616,-0.0120115812665555,-0.00468682500889651,-0.020284164703598
"Fech",1455,1,1,-0.214600821913003,-0.214600821913003,-0.245451712964782,-0.137335677628583,-0.138208037460879
"Impa2",1456,1,1,0.0115570572774009,0.0115570572774009,-0.0982568854837257,0.0548439595992618,0.00734250957560345
"Me2",1457,1,1,0.166587020253514,0.166587020253514,0.226142466324889,0.174214733935746,0.181269994623615
"Acaa2",1458,1,1,0.0409785920578933,0.0409785920578933,-0.126906864975739,0.0343285131618326,0.00124412293448828
"Lipg",1459,1,1,0.00959027653398889,0.00959027653398889,0.00990644948004828,0.0104393793803471,0.0101405885745725
"St8sia5",1460,1,1,-0.00276326354104729,-0.00276326354104729,-0.00242537102176418,-0.00212053264363813,-0.00378766744892155
"Atp5a1",1461,1,1,0.361604613751119,0.361604613751119,0.146757188475956,0.323881667694122,0.370874184608952
"Cndp1",1462,1,1,0.0292607382287835,0.0292607382287835,0.0107475908979738,0.0342186112393357,0.0288171498447607
"Cndp2",1463,1,1,-0.101391293421481,-0.101391293421481,-0.0588011904198886,-0.122209646459319,-0.139390342767812
"Cpt1a",1464,1,1,0.205255201156728,0.205255201156728,-0.0640388334304351,0.182845986283844,0.169657449221016
"Kmt5b",1465,1,1,0.0254839337251856,0.0254839337251856,0.0592592173933549,0.00460827186000751,0.038298624657519
"Tcirg1",1467,1,1,-0.0170988516917625,-0.0170988516917625,-0.151595363642134,-0.0101743603703683,-0.18475640752065
"Ndufs8",1468,1,1,-0.307196353232145,-0.307196353232145,-0.178392006614359,-0.364867768271284,-0.344492798157991
"Aldh3b1",1469,1,1,-0.226085783371229,-0.226085783371229,-0.266749976640545,-0.197881830024939,-0.214975799221337
"Aldh3b3",1470,1,1,0,0,0,0,-0.000235954640056408
"Aldh3b2",1471,1,1,-0.000210918853146346,-0.000210918853146346,-0.000182968244204112,0,-0.000203552647523006
"Ndufv1",1472,1,1,-0.134138232391563,-0.134138232391563,0.0332452445761269,-0.315542390629461,-0.209073517061548
"Gstp2",1473,1,1,-0.0197365634593918,-0.0197365634593918,-0.0220645088894472,-0.0456980015103457,-0.0681458527835346
"Gstp3",1474,1,1,0.00106708397119751,0.00106708397119751,0.00113778384360352,-0.000612715047561606,0.00125583731179326
"Carns1",1475,1,1,-0.0123371689406888,-0.0123371689406888,-0.04061945209209,-0.00827545736242562,-0.0245181670049978
"Pcx",1476,1,1,-0.0786828223358691,-0.0786828223358691,-0.0333795894132083,-0.0767936548705237,-0.08087634549024
"Rce1",1477,1,1,-0.000883875699854819,-0.000883875699854819,-0.00579451291459687,-0.0382909988671182,-0.0132570433204908
"B4gat1",1478,1,1,0.119842351874061,0.119842351874061,-0.102502830175193,0.120841388611327,0.0273555014903749
"Tm7sf2",1479,1,1,0.0340330318896579,0.0340330318896579,0.0337473532624498,0.0386229876985854,0.0325568473317901
"Pygm",1480,1,1,-0.015676988904287,-0.015676988904287,-0.031014736957675,-0.00405553442980253,-0.00633896070063118
"Plcb3",1481,1,1,-0.0276726721113223,-0.0276726721113223,-0.0828657889064927,-0.0132229328419268,-0.00258262562226308
"Cox8a",1482,1,1,-0.22342979310671,-0.22342979310671,-0.0105753308070424,-0.210201741019642,-0.058400574836738
"Ganab",1483,1,1,0.0813493722880705,0.0813493722880705,0.0549771743096452,0.1655978631218,0.175789017470371
"B3gat3",1484,1,1,-0.21423909106245,-0.21423909106245,-0.0108817272025273,-0.25447802433794,-0.251583987569956
"Asrgl1",1485,1,1,0.0724533190875839,0.0724533190875839,0.00950372026372037,0.119544796524833,0.0633168705301281
"Fads2",1486,1,1,0.075185415880483,0.075185415880483,0.0631082702212863,0.0753817254205846,0.0734143664167618
"Fads1",1487,1,1,0.145368459530756,0.145368459530756,0.132772379375813,0.17234656807519,0.1732512241052
"Tkfc",1488,1,1,-0.0936357239322698,-0.0936357239322698,-0.0558187437356381,-0.105557344323344,-0.0962917145896794
"Gm4952",1489,1,1,0.00108403903467646,0.00108403903467646,0.000378400183549059,0.000857309072796805,0.000475772865144743
"Glyat",1490,1,1,0.0014111860423365,0.0014111860423365,-0.00383336824703782,0.00279126610714599,-0.000952140182189348
"Gcnt1",1492,1,1,-0.0279638602588816,-0.0279638602588816,-0.0680764647886455,-0.0203016750965556,-0.0195580605338004
"Rfk",1493,1,1,-0.098412145376515,-0.098412145376515,-0.0197438410633667,-0.0697339725531821,-0.0958596028127963
"Nmrk1",1494,1,1,-0.0173545451662671,-0.0173545451662671,-0.0130111257303528,0.00838994532699358,-0.00561650920873549
"Carnmt1",1495,1,1,0.119267386717878,0.119267386717878,0.143742769764799,0.179968402263416,0.0604402142209204
"Aldh1a1",1496,1,1,0.000650093669362303,0.000650093669362303,0.00151307996829761,0.001859771075873,0.00200579700148801
"Aldh1a7",1497,1,1,0.000314283293751567,0.000314283293751567,0.000291063360215523,0.000446991010613655,0.000180360165260492
"Gda",1498,1,1,0.000309251451452643,0.000309251451452643,-0.00142395289980766,0.00113923158196402,0.00115156895437312
"Fxn",1499,1,1,0.246249290076713,0.246249290076713,0.0728687440723246,0.279920106585445,0.265762588768512
"Pip5k1b",1500,1,1,-0.00153050385498819,-0.00153050385498819,-6.18383773619974e-05,-0.00539353253911225,-0.00501570611191512
"Ak3",1501,1,1,0.100367708799315,0.100367708799315,-0.0202037833479799,0.148254216255068,0.0952506155797767
"Gldc",1502,1,1,-0.00805839841473579,-0.00805839841473579,-0.00475840951759918,-0.00892700806394124,-0.0144296367642953
"Asah2",1503,1,1,-0.0108115429701299,-0.0108115429701299,-0.00921065227303026,-0.00574953238093929,-0.00500604542035724
"Sgms1",1504,1,1,-0.0356674937006364,-0.0356674937006364,-0.0149761143012759,-0.0338985269556783,-0.0355885242003403
"Minpp1",1505,1,1,0.000854007958432157,0.000854007958432157,-0.118554392149935,0.0136945527419506,-0.0360781646994012
"Papss2",1506,1,1,-0.0127530258110047,-0.0127530258110047,0.000599313906183445,-0.00910800068051052,-0.0107799064267124
"Pten",1507,1,1,0.179802707425859,0.179802707425859,0.160758616448719,0.174730473996297,0.144302769271701
"Ch25h",1508,1,1,0.0091690632551144,0.0091690632551144,0.00675295355631623,0.0102322709704614,0.00964307971742887
"Lipa",1509,1,1,-0.0386893593300136,-0.0386893593300136,0.00570973661826682,-0.0317613049184172,-0.060628891980888
"Pank1",1510,1,1,0.0849304562032035,0.0849304562032035,0.0515796450086194,0.139131073038609,0.0711063267763892
"Cyp26c1",1511,1,1,-0.000197905713017941,-0.000197905713017941,0,-0.00049623417410314,-0.000183115391763837
"Cyp26a1",1512,1,1,-0.000609886121903576,-0.000609886121903576,-0.000247266279095636,-0.000667795565053003,-0.000926132894686032
"Pde6c",1513,1,1,0,0,-0.000148814657941714,0,0
"Plce1",1514,1,1,0.0151008072688378,0.0151008072688378,0.0132553290556591,0.0146575714983405,0.0156811340574541
"Cyp2c55",1515,1,1,0.000229589494314122,0.000229589494314122,7.26085640600904e-05,0.000229589494314122,-6.26488114335993e-06
"Cyp2c65",1516,1,1,-0.000515513221731778,-0.000515513221731778,0.000184932929482336,-0.000109328369972175,-5.42149553033741e-05
"Aldh18a1",1517,1,1,-0.420238083075074,-0.420238083075074,0.197668712701578,-0.404248153600832,-0.317797815060389
"Entpd1",1518,1,1,0.000679263296031358,0.000679263296031358,-0.000239298783658923,9.31983283319199e-06,0.00274757800289233
"Pgam1",1519,1,1,0.121254727316884,0.121254727316884,-0.20499780408488,0.0765974464991719,0.0218560981265932
"Hoga1",1520,1,1,-0.00343324918633726,-0.00343324918633726,0.000835242603180762,-0.00206140544318895,-0.00252193160735044
"Pi4k2a",1521,1,1,-0.242250114476787,-0.242250114476787,0.00284710227146212,-0.285218826670035,-0.242348111917775
"Got1",1522,1,1,-0.225125919223438,-0.225125919223438,0.192067554837688,-0.343476609102759,-0.14430376155606
"Cox15",1523,1,1,0.0325989836967987,0.0325989836967987,0.0125668927403075,0.0487525040579705,0.0544112455515688
"Cyp2c23",1524,1,1,-0.0018214537636797,-0.0018214537636797,-0.000367212862491836,-0.00208753026291787,-0.00159236496747281
"Scd3",1525,1,1,0.0014567500647833,0.0014567500647833,0.00142101852947277,0.00267601135259894,0.00324155568153506
"Scd4",1526,1,1,-0.000512530544519607,-0.000512530544519607,-0.000712188650868833,-0.000104954893175322,-0.000266040009846443
"Scd1",1527,1,1,0.174205606458827,0.174205606458827,0.126401247189984,0.180571370055412,0.169486202847785
"Ndufb8",1528,1,1,-0.0466376207550265,-0.0466376207550265,-0.0344060286320471,-0.00413582716061001,0.00148494053301818
"Elovl3",1529,1,1,-0.0464717409068598,-0.0464717409068598,-0.0268585770748275,-0.00708645986537389,-0.00925369617189756
"Nt5c2",1530,1,1,0.173107810090188,0.173107810090188,-0.0445959979279603,0.166369209765456,0.143115115958953
"Gsto2",1531,1,1,-0.0173182349507474,-0.0173182349507474,-0.00393102257062747,-0.0254973284621636,-0.0289840222030406
"Gpam",1532,1,1,0.0159749964139539,0.0159749964139539,0.0127004078271172,0.0211888414546508,0.0129926894579125
"Gucy2g",1533,1,1,-0.000278743478102996,-0.000278743478102996,7.45721930505442e-07,-0.00123204786640883,-0.000282027484548847
"Acsl5",1534,1,1,0.126237082766043,0.126237082766043,0.0576974707348061,0.149285664848073,0.117232078141103
"Pnliprp2",1535,1,1,0.000212707568928969,0.000212707568928969,0.000212707568928969,0.000212707568928969,0.000212707568928969
"Eno4",1536,1,1,-0.00883748060500959,-0.00883748060500959,0.000870759613693603,-0.00259944855094463,-0.00797422853869042
