"","Top","p.value","FDR","summary.logFC","logFC.cap50","logFC.cap50_r16h","logFC.cap50_r4h","logFC.cap50_r8h"
"Noxred1",17595,1,1,-0.000604816596404787,-0.000604816596404787,0.000228012771844975,0.000137555621561376,-0.00123265447108132
"Vipas39",17596,1,1,0.0022834960016288,0.0022834960016288,-0.0390779933578406,0.0495701046142958,-0.00200916170634002
"Ahsa1",17597,1,1,0.316611925379627,0.316611925379627,0.0363168282948758,0.216003575118472,0.0391523992133589
"Ism2",17598,1,1,-0.000137371216785911,-0.000137371216785911,-0.00116086698139796,-0.000727607983624873,-0.0011373049596926
"Sptlc2",17599,1,1,0.0320209281761656,0.0320209281761656,0.0663238252710385,-0.0394434914420003,-0.034325446355042
"Gm26764",17600,1,1,0.00399339404017415,0.00399339404017415,-0.000395756596686923,0.00685109249154323,0.00490067276874318
"Alkbh1",17601,1,1,0.136513015025432,0.136513015025432,-0.0127078950756407,0.0582090631219938,0.108987741846879
"Gm29362",17602,1,1,-0.000593987404630426,-0.000593987404630426,-0.000542009854218921,-0.000248233467187288,-0.000711237827306548
"Slirp",17603,1,1,0.0962622908041655,0.0962622908041655,0.066449689904025,0.124699686407554,0.282143300356055
"Snw1",17604,1,1,0.327768156946737,0.327768156946737,0.0785170266708892,0.362875915304281,0.330681529618734
"Gm21319",17605,1,1,0.00023235213615185,0.00023235213615185,0.00023235213615185,0.00023235213615185,7.84220771127689e-05
"Adck1",17606,1,1,-0.0198222760791833,-0.0198222760791833,0.0123765893079882,-0.0105360068331888,-0.0364028882157131
"3200001D21Rik",17607,1,1,0.000113017100113431,0.000113017100113431,0.000122451309396955,-1.29229106897707e-05,0.000273515007395639
"4930473H19Rik",17608,1,1,0.000221939249582896,0.000221939249582896,0.000221939249582896,0.000221939249582896,2.02409129347822e-05
"Nrxn3",17609,1,1,0.00140654197798085,0.00140654197798085,0.0030235431684803,-0.00561083209005573,-0.0016353140452177
"Gm47684",17610,1,1,0,0,-0.000185242801823966,0,0
"Gm40538",17611,1,1,0.000206057941738909,0.000206057941738909,-0.000744206295879133,0.000206057941738909,0.000206057941738909
"Dio2",17612,1,1,0.0562161315512888,0.0562161315512888,0.140933734322526,0.149115455414034,0.094641264220246
"4930544I03Rik",17613,1,1,0,0,0,-0.000366026660498302,-0.000255939723464646
"Cep128",17614,1,1,0.00624633202787228,0.00624633202787228,-0.0169615003652408,0.0057664897222575,0.00657206047565678
"5430427M07Rik",17615,1,1,0,0,0,0,0
"Tshr",17616,1,1,0.00183024185772908,0.00183024185772908,0.00270130161325057,0.000931048728338614,0.00343884450861527
"Gtf2a1",17617,1,1,-0.142496663108774,-0.142496663108774,-0.0154836067788343,-0.116256008767706,-0.145686822634916
"Ston2",17618,1,1,0.123787550765157,0.123787550765157,0.0750092004249439,0.10464347469391,0.11023292189705
"Sel1l",17619,1,1,-0.398108862651568,-0.398108862651568,-0.0298694839016246,-0.334352871571867,-0.31707496961966
"Galc",17620,1,1,-0.0401761921710213,-0.0401761921710213,-0.00861624184256646,-0.0315397528017048,-0.0351528269888385
"Gm47439",17621,1,1,-0.00228759026078287,-0.00228759026078287,0.000957085121786875,0.000113466733812506,-0.000213230942719232
"Gpr65",17622,1,1,-0.000215236304314667,-0.000215236304314667,0,0,0
"Kcnk10",17623,1,1,0.00418698623616735,0.00418698623616735,0.00350904660470816,0.00380834683255926,0.00400775016905626
"Gm40893",17624,1,1,0,0,0,0,-0.00025748790259107
"Spata7",17625,1,1,-0.0115487119339281,-0.0115487119339281,-0.0380844079298592,-0.0325625220648839,-0.00314247873241658
"Ptpn21",17626,1,1,0.0379469379186534,0.0379469379186534,0.00650623334574196,0.00684193762795238,0.05979840960816
"Zc3h14",17627,1,1,-0.18602634581464,-0.18602634581464,-0.0150224267271746,-0.188699843651366,-0.135111947041968
"Eml5",17628,1,1,0.00700561326973809,0.00700561326973809,0.00788003713768846,0.00650824912483457,0.00916751724262233
"Ttc8",17629,1,1,0.0671607814089048,0.0671607814089048,0.0364094331530582,0.0776090682280469,0.0690380542882661
"4930474N09Rik",17630,1,1,0,0,0,-0.000377988442737643,0
"Foxn3",17631,1,1,-0.18795993165867,-0.18795993165867,-0.0659350792824402,-0.290577354864559,-0.159144525027203
"1700064M15Rik",17632,1,1,-0.000294769878103333,-0.000294769878103333,0.000258736139533193,0.000446072736587742,0.000232338764235007
"Efcab11",17633,1,1,-0.0237362161794328,-0.0237362161794328,0.00203412073146585,-0.0057013153256595,-0.0201653506318583
"Gm47207",17634,1,1,-0.00016875709103137,-0.00016875709103137,0,0,0
"Tdp1",17635,1,1,0.0875922992760313,0.0875922992760313,-0.0046026023343132,0.103534127810202,0.0907566047204814
"Kcnk13",17636,1,1,0.00689480928081024,0.00689480928081024,-0.00607350286022993,0.0096164268971067,0.00972849258177445
"4930477G07Rik",17637,1,1,-0.000204207481110631,-0.000204207481110631,0,0,0
"Psmc1",17638,1,1,0.259170215973678,0.259170215973678,-0.208317108402294,0.250305267372869,0.0803985934860521
"Nrde2",17639,1,1,0.0591224352544581,0.0591224352544581,0.0249448565295469,0.0646113184458571,0.0399171869469662
"Gm26723",17640,1,1,-0.000132439012026601,-0.000132439012026601,-0.0003765134795185,-0.000817751202292737,-0.000474058664784096
"Gm40557",17641,1,1,-0.00177283036614308,-0.00177283036614308,-0.000631989080105883,-0.000514550409493922,-0.000602247342208184
"Ttc7b",17642,1,1,-0.107679836602289,-0.107679836602289,-0.0302362933659117,-0.0991320432714637,-0.106758937746996
"Gm48383",17643,1,1,-0.000353816932444981,-0.000353816932444981,0,-0.000297039816195133,-0.000577654927635847
"Rps6ka5",17644,1,1,0.0476167376172109,0.0476167376172109,0.0250042990414952,0.0465874737274816,0.0520604062673681
"Dglucy",17645,1,1,0.14815094098305,0.14815094098305,0.076618793497965,0.168571319785412,0.153007663795316
"Gpr68",17646,1,1,0.000994956913442963,0.000994956913442963,3.6350389410832e-05,0.00101495197615515,0.000366908404777356
"Ccdc88c",17647,1,1,0.0393724822868654,0.0393724822868654,-0.00823466816557525,0.0384357664899036,0.0337506812462583
"Gm36756",17648,1,1,0,0,0,0,0
"Ppp4r3a",17649,1,1,0.231242143320753,0.231242143320753,-0.0249425583990002,0.228397694265512,0.224412815701119
"D130020L05Rik",17650,1,1,-0.005175465971291,-0.005175465971291,0.00271849965364397,-0.0164019832406897,-0.0128655554487817
"Tc2n",17651,1,1,0.00638011707366309,0.00638011707366309,-0.000530542219528017,0.00723734696122261,0.00439966488516425
"Fbln5",17652,1,1,-0.314448897035787,-0.314448897035787,-0.0490258324014986,-0.319957036453782,-0.243736933590195
"Trip11",17653,1,1,0.123017838645705,0.123017838645705,-0.0044599332202736,0.110839248504355,0.0714520158019063
"Atxn3",17654,1,1,0.0139921442353542,0.0139921442353542,0.0172979082365486,-0.0658639872818356,-0.0383162931888573
"Cpsf2",17655,1,1,0.33044976101647,0.33044976101647,0.0270342981777272,0.429312850522873,0.312652233283955
"Slc24a4",17656,1,1,0.000611214182541123,0.000611214182541123,0.00047153453920119,0.000254800787645355,0.000395364509645636
"Rin3",17657,1,1,0.22369931102591,0.22369931102591,0.0765410471949699,0.217147350136366,0.208445905265196
"Lgmn",17658,1,1,-0.113106381582225,-0.113106381582225,-0.0174301150636134,-0.188358764844551,-0.168467312729703
"Gm30198",17659,1,1,0.00075077085752004,0.00075077085752004,0.000438110373087563,-0.000364550270174484,0.000764422458559307
"Golga5",17660,1,1,-0.0271232044479317,-0.0271232044479317,-0.00982333386521153,-0.0668334880047138,-0.028424490444022
"Chga",17661,1,1,0.000716371820456376,0.000716371820456376,0.000716371820456376,0.000716371820456376,0.000716371820456376
"Itpk1",17662,1,1,-0.0498325870345647,-0.0498325870345647,-0.0466312595483032,-0.0588442976260099,-0.0527625142552426
"Gm20069",17663,1,1,0,0,0,0,0
"Gm28051",17664,1,1,0.000189084075918631,0.000189084075918631,-0.000260511610505984,0.0003894173448218,0.0003894173448218
"Gm21971",17665,1,1,0.000221309962088862,0.000221309962088862,7.72209871165736e-05,0.000221309962088862,-3.9626856646199e-05
"Gm20604",17666,1,1,0.0294176087772888,0.0294176087772888,0.0130893597562711,0.0447220711724652,0.0393617820691526
"Moap1",17667,1,1,0.000743485935277163,0.000743485935277163,0.000505735956743789,0.000743485935277163,0.000253431574723155
"Tmem251",17668,1,1,0.0613860538338905,0.0613860538338905,0.109430494542054,-0.0608085182797402,0.0442463430435777
"Gon7",17669,1,1,0.0953243665080132,0.0953243665080132,-0.00924680508589609,0.0881906067402896,0.052975270633254
"Ubr7",17670,1,1,0.136004348780503,0.136004348780503,-0.0396858111798191,0.154384387067018,0.0808699184953412
"Btbd7",17671,1,1,0.00371026429158583,0.00371026429158583,0.120825099161371,-0.0393229633983997,0.077946931016037
"Gm47167",17672,1,1,-3.10958264190051e-05,-3.10958264190051e-05,0.000265696055465209,-1.30700404067912e-06,6.94719672761118e-05
"Cox8c",17673,1,1,0,0,-0.00040322541571741,0,-0.000284423166891881
"Unc79",17674,1,1,0.00556745275336241,0.00556745275336241,0.00295408008073249,0.00569679934696595,0.00521577323193627
"Prima1",17675,1,1,0.0380385276999913,0.0380385276999913,0.030243557515388,0.0383781617318394,0.0398636880075788
"Asb2",17676,1,1,0.0042082163834765,0.0042082163834765,0.00162581544674913,0.00427415183596458,0.00421580534993873
"Otub2",17677,1,1,-0.058307651287996,-0.058307651287996,-0.00475431637438514,-0.0340565083559219,-0.0160473777636487
"9330161L09Rik",17678,1,1,0.00397590009621183,0.00397590009621183,0.000138949389299634,0.0021065148357298,0.00255187467154601
"Ddx24",17679,1,1,0.294745459994505,0.294745459994505,-0.0873412876387554,0.365831023105982,0.194535600952385
"Ifi27l2a",17681,1,1,0.00244852804586905,0.00244852804586905,0.00187167296842931,0.00250010040428646,0.00210732579548514
"Ifi27l2b",17682,1,1,0.0138476098474042,0.0138476098474042,0.0132279160930305,0.0140178797581794,0.0144780210801504
"Ppp4r4",17683,1,1,0.00668043282490785,0.00668043282490785,-0.00707449794649368,0.0102599959656328,0.00653930482656613
"Serpina10",17684,1,1,-0.00018331469613336,-0.00018331469613336,0,0,0
"Serpina6",17685,1,1,0.00761409820922573,0.00761409820922573,-6.076626951311e-05,0.00619747867036195,0.00942679264752409
"Serpina16",17686,1,1,0.000418893581477047,0.000418893581477047,-0.000277490460851811,0.00100426326621359,0.00100426326621359
"Serpina1f",17687,1,1,0.0011937538707319,0.0011937538707319,-0.00646746637974694,0.00136992297543766,0.00101253161536825
"Serpina1e",17688,1,1,0.000350882713896529,0.000350882713896529,0.000350882713896529,7.32266211814499e-05,-1.26508020650042e-05
"Serpina11",17689,1,1,-0.000204084999329291,-0.000204084999329291,-0.000469654160405726,-0.000357325867232974,-0.000564994358584692
"Serpina9",17690,1,1,-0.000387272350455856,-0.000387272350455856,0.000326516967641406,-0.000650146247302155,-0.00112819606325979
"Serpina12",17691,1,1,-3.66018572724018e-05,-3.66018572724018e-05,-0.000344703170521572,0.000116959835738699,0.000116959835738699
"Serpina3f",17692,1,1,-0.000214011822834312,-0.000214011822834312,0,0,0
"Serpina3n",17693,1,1,0.000911834728712135,0.000911834728712135,0.000911834728712135,0.000636340786239418,0.000647226701156499
"Gsc",17694,1,1,-0.00101535087876639,-0.00101535087876639,-0.000928509154161215,-0.000575981312668773,-0.000534254488069333
"Dicer1",17695,1,1,0.0255302883570481,0.0255302883570481,-0.0332343643651136,0.0337796549189182,-0.000616595557872301
"Clmn",17696,1,1,-0.0334252184936712,-0.0334252184936712,-0.0210671880594334,-0.0339282120400714,-0.0282878760543637
"Gm28875",17697,1,1,0.026273256900322,0.026273256900322,0.00848149060423238,-0.0148242426426409,0.0220424267662186
"Syne3",17698,1,1,0.171232471033799,0.171232471033799,0.0301416948121123,0.133104151345351,0.171862203318595
"Snhg10",17699,1,1,0.0111914990084162,0.0111914990084162,0.0270027552972385,0.028911870905842,0.021033538795327
"Glrx5",17700,1,1,0.414060031293964,0.414060031293964,0.1212634097945,0.419546128120827,0.279453867333066
"Tcl1b2",17701,1,1,0,0,-0.000217418153483308,0,0
"Tunar",17702,1,1,-0.000175727908244397,-0.000175727908244397,0,0,0
"D430019H16Rik",17703,1,1,0.002520490914418,0.002520490914418,0.000683046280819205,0.00111826371265238,0.00234343577023883
"AU015791",17704,1,1,-0.000406052031531842,-0.000406052031531842,-0.00121725739381332,-0.000383844383130306,5.26565779166091e-06
"Gm47796",17705,1,1,-0.000267278845683084,-0.000267278845683084,-0.000166144759778869,0,-0.000253718689420541
"Bdkrb2",17706,1,1,-0.0258738421775536,-0.0258738421775536,-0.00624899344924595,-0.0234982737302117,-0.0162448230125188
"Bdkrb1",17707,1,1,0.00233491405417714,0.00233491405417714,0.00246761288309601,0.00269284208063148,0.000977719173036656
"Atg2b",17708,1,1,0.00691232022886085,0.00691232022886085,0.0263922884183572,0.00649332482086701,0.0112804518240452
"Gskip",17709,1,1,0.0397697715634502,0.0397697715634502,0.0587618002193974,0.0649557557351191,0.0510964595484659
"Ak7",17710,1,1,0.000544721897339298,0.000544721897339298,-0.000156539905342614,-0.00087137151240355,-0.000143600421087527
"Papola",17711,1,1,0.00980302188585114,0.00980302188585114,0.0777087344252636,0.00542074407673665,0.0239962591503056
"Gm48807",17712,1,1,-0.000332542163815019,-0.000332542163815019,0.000325459131036083,0.000152360436326022,0.000325459131036083
"Gm19554",17713,1,1,-0.000246880933655674,-0.000246880933655674,0,0,-0.000212492540505298
"AC163040.1",17715,1,1,0.000396156091477921,0.000396156091477921,-0.00256657496618556,0.0017156349967174,0.00392285641911479
"Gm47646",17716,1,1,0,0,-0.000196481666121768,0,-0.000306419368710786
"Gm3234",17717,1,1,0,0,-0.000188379894992947,0,0
"Bcl11b",17718,1,1,0.00209026803658859,0.00209026803658859,0.00161669769196317,0.00146660437365878,0.00335582550258434
"Setd3",17719,1,1,-0.0743273541078409,-0.0743273541078409,0.0148869726864705,-0.0932810261799477,-0.0452796952221052
"Ccnk",17720,1,1,0.0236452726890797,0.0236452726890797,-0.0492597434507268,0.0239914935980376,0.0222715683118787
"Ccdc85c",17721,1,1,-0.0102211308450385,-0.0102211308450385,-0.00796806238308822,-0.0024462157058064,-0.00651314407409694
"Hhipl1",17722,1,1,-0.0464219983221178,-0.0464219983221178,0.00658703555414311,-0.081888577048769,-0.0310639882814138
"Cyp46a1",17723,1,1,0.000613838771713655,0.000613838771713655,0.00192702487777578,0.000356350502830549,0.000751041719592071
"Eml1",17724,1,1,0.0308916574547929,0.0308916574547929,0.0083799843811114,0.0394537849661182,0.0329307718116663
"Gm16596",17725,1,1,0.000114610986931728,0.000114610986931728,5.24229739463545e-05,1.54128616011132e-06,0.000286882345850907
"Evl",17726,1,1,0.0344480897593951,0.0344480897593951,-0.0116938655321968,0.0225127303358812,0.0251176209897745
"Degs2",17727,1,1,-5.32534119058667e-05,-5.32534119058667e-05,0.00315129870485491,0.00129738066588833,0.00174753944552144
"Gm33467",17728,1,1,0,0,0,-0.000257600295176522,0
"Gm33682",17729,1,1,0,0,0,0,-0.000247631789042846
"Yy1",17730,1,1,0.170403854548568,0.170403854548568,-0.0990755223429076,0.166171182670903,0.150934222885976
"Slc25a29",17731,1,1,-0.0255886471209717,-0.0255886471209717,0.00461214062240882,-0.0217922974633322,-0.0250672307257033
"Slc25a47",17732,1,1,-0.00749691963756136,-0.00749691963756136,-0.00707197798835382,-0.00473447549485581,-0.00902302482155552
"Wdr25",17734,1,1,-0.000134189776642035,-0.000134189776642035,-0.000154920251721889,-0.00148384552911968,0.00131332225761772
"Begain",17735,1,1,-0.012033520354132,-0.012033520354132,-0.00418700079295051,-0.0121214633683778,-0.0117838530088565
"Dlk1",17736,1,1,0.0134387633981202,0.0134387633981202,0.00927004562677689,0.0123115421372174,0.0119551411368877
"Meg3",17737,1,1,0.181487360199951,0.181487360199951,0.220921360420014,0.187173218611493,0.174448627911883
"Gm26906",17738,1,1,0.000343984514936998,0.000343984514936998,0.000404871801304506,0.000572315747424249,0.000341138391516883
"Rtl1",17739,1,1,0,0,0,0,-0.000545461498064865
"Gm26945",17740,1,1,0.000956634150157231,0.000956634150157231,0.00138916031785165,0.00176872351405523,0.0012455539843648
"B830012L14Rik",17741,1,1,0.00675028149711929,0.00675028149711929,0.00817161067429902,0.00804697099841643,0.00709006682913992
"Mirg",17742,1,1,0.026754597396266,0.026754597396266,0.02763641779222,0.027590951581931,0.026525051290848
"Gm34667",17743,1,1,-0.00445223053571083,-0.00445223053571083,5.07402301170086e-05,-0.00561758277618511,-0.00109126528761929
"Gm34719",17744,1,1,-0.00496765348486279,-0.00496765348486279,-0.0014955315679568,-0.00671664175816185,-0.0054612727844538
"Dio3",17745,1,1,-0.000156208276371187,-0.000156208276371187,-0.000168711297733798,0,-0.000188145993407991
"Ppp2r5c",17746,1,1,0.0194656949156635,0.0194656949156635,-0.0824670859079748,0.0418161030845682,0.0265438908775933
"AC152827.1",17747,1,1,-0.0106664728172203,-0.0106664728172203,0.0074117345251093,0.000178014924994734,0.000906040739814609
"Gm35558",17748,1,1,-0.000378790842657255,-0.000378790842657255,0,-0.000288702541171899,-0.000207602871048067
"Gm35558.1",17749,1,1,-0.00111654263575784,-0.00111654263575784,-0.000438197495851638,-0.000451582213272533,-0.000356490851967611
"Gm17111",17751,1,1,0.00126893507652673,0.00126893507652673,-1.51912963698938e-05,-0.000473408479717284,-4.97201610094827e-05
"Wdr20",17753,1,1,0.0713265114666262,0.0713265114666262,0.0166310658469884,0.084894833807976,0.0674145711031509
"Mok",17754,1,1,0.0014268811145835,0.0014268811145835,0.000199269361244821,0.0038342877589995,0.00361262980091046
"Gm26912",17755,1,1,0.00239277806647219,0.00239277806647219,0.000444802673160732,0.00290367054888836,0.00204183524298467
"Zfp839",17756,1,1,-0.0544163607938827,-0.0544163607938827,-0.0152989852421761,-0.0457748212168565,-0.0588917739506544
"Cinp",17757,1,1,0.291798710511334,0.291798710511334,0.0597519417964865,0.304563245393325,0.260888127837632
"Tecpr2",17758,1,1,-0.0421143213622391,-0.0421143213622391,0.000892939212160368,-0.00954296576681182,-0.0161978645953217
"Ankrd9",17759,1,1,0.0248693991695413,0.0248693991695413,0.0207847244004802,0.0305914126615615,-0.0485543336365762
"6030440G07Rik",17760,1,1,0,0,-0.000449970950613329,0,0
"Rcor1",17761,1,1,0.140943077893638,0.140943077893638,0.01779529664302,0.101791568550288,0.0812151878376893
"4930595D18Rik",17762,1,1,-0.000413789780307409,-0.000413789780307409,0,0,0
"Traf3",17763,1,1,0.0486292616347544,0.0486292616347544,-0.0264167945377241,0.0566195630365034,0.00783570079428142
"Amn",17764,1,1,0.0251805784202886,0.0251805784202886,0.014238479969055,0.0262575999345971,0.022076549594778
"A230087F16Rik",17765,1,1,-0.00307614260823907,-0.00307614260823907,0.000486495198186256,-0.00134197526667367,-0.00382817907580478
"Cdc42bpb",17766,1,1,-0.165846950181668,-0.165846950181668,-0.0179838371605729,-0.166765094779496,-0.16973515826319
"Lbhd2",17767,1,1,-3.1471278740165e-06,-3.1471278740165e-06,1.5704379929649e-05,-0.000328007914452302,-0.000269174143557964
"Exoc3l4",17768,1,1,-0.0969081929143714,-0.0969081929143714,-0.06352228281335,-0.129295750309615,-0.191456873651873
"Gm10425",17769,1,1,0.00238379735670423,0.00238379735670423,-3.80830118699733e-05,0.00397441568160313,0.0034345459200063
"Gm40578",17771,1,1,-0.00292845795161336,-0.00292845795161336,-0.00017405844582457,-0.00251037131531336,-0.00249027239688111
"Gm266",17772,1,1,0.0306152920985905,0.0306152920985905,0.0346938629470971,0.033542583389601,0.0295573789814322
"Eif5",17773,1,1,-0.236144032175576,-0.236144032175576,0.0259216568303895,-0.118422502154896,-0.234030122037882
"Mark3",17774,1,1,-0.054280509851943,-0.054280509851943,0.0563275869985294,-0.106220967248628,-0.0118303784519371
"Ckb",17775,1,1,0.151103125465913,0.151103125465913,-0.228280254873814,0.0357880449243591,-0.0419503344630735
"Trmt61a",17776,1,1,0.0512611891827868,0.0512611891827868,0.0253329439958064,0.0607961630084827,0.0504693186187308
"Gm36635",17777,1,1,-0.000205072317831437,-0.000205072317831437,9.17434047204962e-06,4.79053254942851e-06,-8.96889923198077e-05
"Bag5",17778,1,1,-0.102172561757761,-0.102172561757761,0.00654978199638612,-0.133172892531486,-0.180858859943416
"Gm15996",17780,1,1,-0.000177220116591069,-0.000177220116591069,0.000240274771363094,0.000240274771363094,-7.02768505650336e-05
"Klc1",17781,1,1,0.283285375584755,0.283285375584755,0.119745574304437,0.300904420658967,0.281134676290226
"Xrcc3",17782,1,1,0.0298612431694504,0.0298612431694504,-0.0125853369566347,0.0244114180921947,0.0132968500272291
"Zfyve21",17783,1,1,-0.113184110651244,-0.113184110651244,0.0554089368310653,-0.143906250000683,-0.141195800542532
"Ppp1r13b",17784,1,1,-0.0122428323753511,-0.0122428323753511,0.0297321983536864,-0.0265670517994326,-0.0130939295334992
"5033406O09Rik",17785,1,1,-0.0177747412005508,-0.0177747412005508,-0.00394445481307229,-0.00180615714738789,-0.0194456239092621
"Gm36757",17786,1,1,-0.000181117273998455,-0.000181117273998455,0.000576385067134369,-0.000671201866063179,-0.000314056875546366
"Tdrd9",17788,1,1,0.00169956370305134,0.00169956370305134,0.00059628808168402,0.00177910036265524,0.00136281006901557
"Rd3l",17789,1,1,0.00148649141389488,0.00148649141389488,0.00128942716492804,0.00148649141389488,0.00148649141389488
"Aspg",17790,1,1,0.01061387049451,0.01061387049451,0.00856123054875355,0.00882035188531583,0.00967290320010998
"Kif26a",17791,1,1,-0.000298208835592451,-0.000298208835592451,-0.00194366123921591,0.000129753464336239,-0.00192197054657797
"A530016L24Rik",17792,1,1,0.000198730631222775,0.000198730631222775,0.000282929962174648,0.000282929962174648,0.000132737030732467
"Tmem179",17793,1,1,-0.0290290127372825,-0.0290290127372825,6.05472748629494e-05,-0.0373640646041246,-0.0399677904204509
"Inf2",17794,1,1,0.0749310080258965,0.0749310080258965,0.0126187491738294,0.129081937014353,0.094301104066685
"Adssl1",17795,1,1,0.00988581039348865,0.00988581039348865,0.0153677533550512,0.0104804450732588,-0.00223257971845678
"Akt1",17797,1,1,0.184765457997206,0.184765457997206,-0.0339267590906407,0.171650842136432,0.179983354718341
"Zbtb42",17798,1,1,0.00618238675876325,0.00618238675876325,-0.00372826959250867,-0.0024054154461578,-0.000445971377753797
"Cep170b",17799,1,1,-0.137431239833963,-0.137431239833963,-0.0469502763240716,-0.161390518112075,-0.117311836347036
"Pld4",17800,1,1,-0.00134059664890694,-0.00134059664890694,-5.1585500280216e-05,-0.000831214953697624,0.000859434753686635
"BC022687",17801,1,1,-0.239059059416308,-0.239059059416308,-0.0249357355708333,-0.29425767140507,-0.255932407551487
"Cdca4",17802,1,1,0.232127834875724,0.232127834875724,0.00543511926013474,0.22679157726688,0.233133075698439
"Gpr132",17803,1,1,-0.00622785244123021,-0.00622785244123021,0.000982675875693407,-0.0105182334933331,-0.0048044578119301
"1700127F24Rik",17804,1,1,-0.000321801690099488,-0.000321801690099488,3.83669812496643e-05,-0.00130848702240725,-0.000335861985805563
"Jag2",17805,1,1,0.0249492804901447,0.0249492804901447,0.00972668333895421,0.0790416505451157,0.0407814032142457
"Nudt14",17806,1,1,0.208978348639286,0.208978348639286,0.0146553303775441,0.215359485518843,0.224166419899066
"Gm26583",17807,1,1,-0.00222280704680118,-0.00222280704680118,-0.00112888214396845,-0.00394017666624629,-0.00289509910942063
"Brf1",17808,1,1,0.0101780509958156,0.0101780509958156,0.00205985694215544,0.0139081674366512,0.00491332904570946
"Btbd6",17809,1,1,-0.037624839448557,-0.037624839448557,-0.0355622487472263,-0.0113264946798759,-0.0420888560172278
"9230104M06Rik",17810,1,1,0.000361531834748947,0.000361531834748947,0.000137459419299969,0.00020717178345806,-0.000555891172669034
"Pacs2",17811,1,1,-0.0802502142016489,-0.0802502142016489,0.0400129003962049,-0.078711340603291,-0.0426539840167759
"Tex22",17812,1,1,-0.000714569663926473,-0.000714569663926473,-0.000645908392140633,-0.00153453529677039,-0.000699922321406638
"Mta1",17813,1,1,-0.171779664663062,-0.171779664663062,-0.00802045990893352,-0.0947481768319178,-0.0266101615941443
"Crip2",17814,1,1,0.362188434942751,0.362188434942751,-0.265205048992917,0.411526182712086,0.312409944111509
"Tedc1",17815,1,1,0.109341890060686,0.109341890060686,0.0293746560168507,0.12669461181495,0.0999157373063965
"Tmem121",17816,1,1,0.194120856818085,0.194120856818085,0.0777796808461133,0.235363090844374,0.157261744299199
"Igha",17817,1,1,0.000314523627194662,0.000314523627194662,0.000314523627194662,0.000168261339444055,8.12578857303836e-05
"Ighe",17818,1,1,0,0,-0.000159200936653605,0,0
"Ighg2c",17819,1,1,-0.000183999206108256,-0.000183999206108256,0,0,-0.000214875011784173
"Gm30948",17820,1,1,0.000280813915866297,0.000280813915866297,0.000280813915866297,0.000280813915866297,0.000113079349508095
"Zfp386",17821,1,1,-0.0315975942748259,-0.0315975942748259,0.0222820450568757,-0.0978932191490514,-0.0248995424913243
"Vipr2",17822,1,1,-0.00435115394604633,-0.00435115394604633,-0.00842641936156033,-0.00800653029170548,-0.011732000059799
"Gm20658",17823,1,1,-0.414679573264127,-0.414679573264127,-0.233111068353455,-0.394484409384242,-0.473457019294067
"Wdr60",17824,1,1,0.0284940596784222,0.0284940596784222,0.0231511469353065,0.03856063668259,-0.0229942314128819
"Gm11027",17825,1,1,0.000580271146851334,0.000580271146851334,0.000377423036738848,0.000580271146851334,0.000580271146851334
"Gm48079",17826,1,1,0.000420664890519372,0.000420664890519372,0.00173595350858364,0.00151224163711682,0.00147062921792029
"Esyt2",17827,1,1,0.00151826181853176,0.00151826181853176,0.0643538241810584,-0.00211663683974495,0.0279549792469569
"Ncapg2",17828,1,1,0.240602265724034,0.240602265724034,-0.157078136517571,0.245344981803693,0.228552304035561
"Ptprn2",17829,1,1,-0.000204061350941908,-0.000204061350941908,0.000315850803218478,7.04403857915026e-05,0.000315850803218478
"Rapgef5",17830,1,1,-0.000178977040069079,-0.000178977040069079,0,-0.000780731602923858,0
"Cdca7l",17831,1,1,0.115591544430744,0.115591544430744,-0.0802339200983198,0.133807679147051,0.0967351679327878
"Dnah11",17832,1,1,-0.000513230003240749,-0.000513230003240749,-0.000843556866846269,9.74263472826675e-06,-0.000346752699042197
"AC163032.1",17833,1,1,-0.000230972321239939,-0.000230972321239939,-0.00226740891500591,0.00230594780209429,0.00327126359111402
"Sp4",17834,1,1,0.00845757990242818,0.00845757990242818,0.00244249154399115,0.00695031065548381,0.0122580721936901
"Sp8",17835,1,1,-0.00014571501866873,-0.00014571501866873,0,-0.000222777473216288,-0.000441582488814493
"Itgb8",17836,1,1,0.0761088767551908,0.0761088767551908,0.0648310713538106,0.0645623961464873,0.073160495083589
"Macc1",17837,1,1,0.0869593373876432,0.0869593373876432,0.0079994800907353,0.0835585790229265,0.0789302078443207
"Tmem196",17838,1,1,0.000682098267378576,0.000682098267378576,0.000612602972545469,0.00068663118035574,0.0010010766650206
"Selenop",17839,1,1,0.011153119385038,0.011153119385038,0.0117052274201553,0.00701887554055129,0.00650996105598836
"Ccdc152",17840,1,1,-0.000539704440828565,-0.000539704440828565,0.000570305186948197,-0.0021959151838309,0.000273975721634058
"Ghr",17841,1,1,0.0348900153755389,0.0348900153755389,0.0626524497942675,-0.059432933984629,0.0369271944898033
"Fbxo4",17842,1,1,-0.102749565532567,-0.102749565532567,-0.0359872057960862,-0.0834331767613948,-0.0974680194778498
"AW549877",17843,1,1,-0.070375580740782,-0.070375580740782,0.0467220256029535,-0.0943444056716774,-0.0389632584308743
"Gm2093",17844,1,1,-0.000150682159124673,-0.000150682159124673,0,0,0
